hood.name,tract.fips,pct.of.tract
Hollywood Hills,06037261101,0.0017632868775477116
Studio City,06037261101,0.005160237619270234
Beverly Crest,06037261102,0.9890642033127198
Beverly Hills,06037261102,0.00234880647907008
Franklin Canyon,06037261102,0.00416513380830578
Sherman Oaks,06037261102,0.004421856099565547
Studio City,06037261102,3.003638750574206e-10
Bel Air,06037261200,0.005709024404426032
Beverly Crest,06037261200,0.9916505692758578
Beverly Hills,06037261200,4.622418897257337e-5
Sherman Oaks,06037261200,0.002594182130782517
Bel Air,06037262100,0.9902409678849098
Beverly Crest,06037262100,0.005401987864190215
Beverly Hills,06037262100,8.830907281396521e-5
Sherman Oaks,06037262100,4.176473785411342e-4
Westwood,06037262100,0.0038510877994955383
Bel Air,06037262200,0.9956150323617339
Brentwood,06037262200,0.001593472443617098
Encino,06037262200,0.0014504803525540316
Sherman Oaks,06037262200,8.390204629941595e-4
Westwood,06037262200,5.019943791320376e-4
Bel Air,06037262301,7.993953705521898e-4
Brentwood,06037262301,0.9939972609876644
Encino,06037262301,0.0025539527130402006
Mandeville Canyon,06037262301,0.0026493909287765836
Bel Air,06037262302,0.002695566509303878
Brentwood,06037262302,0.9973044334906787
Brentwood,06037262303,0.9952854252827639
Mandeville Canyon,06037262303,0.004632551061012211
Pacific Palisades,06037262303,8.202365622692702e-5
Brentwood,06037262400,0.003213225462726492
Encino,06037262400,5.77788883073722e-5
Mandeville Canyon,06037262400,0.9910040994678017
Pacific Palisades,06037262400,0.0027401378755345734
Palisades Highlands,06037262400,0.0029847583054904833
Pacific Palisades,06037262501,0.9988833342406146
Palisades Highlands,06037262501,0.001116665759386678
Pacific Palisades,06037262601,0.0016148589273847522
Palisades Highlands,06037262601,0.998385141072639
Pacific Palisades,06037262604,0.9906949221834095
Palisades Highlands,06037262604,0.00928074413705733
Santa Monica Mountains,06037262604,7.977113950408944e-6
Pacific Palisades,06037262704,0.9998331583882961
Pacific Palisades,06037262706,0.9998605882192373
Brentwood,06037262802,0.002251519050911814
Mandeville Canyon,06037262802,0.00462958362084381
Pacific Palisades,06037262802,0.9790576632874874
Santa Monica,06037262802,0.014061234040755906
Brentwood,06037264000,0.9940731843463867
Pacific Palisades,06037264000,0.0047795803083614105
Santa Monica,06037264000,0.0011472353452407844
Brentwood,06037264102,0.9999440840421187
West LA,06037264102,5.591595789054176e-5
Brentwood,06037264103,1
Brentwood,06037264301,0.9999762144256995
West Los Angeles,06037264301,2.3785574272442998e-5
Brentwood,06037264302,0.9855540174981061
Santa Monica,06037264302,0.014441198162530521
West Los Angeles,06037264302,4.784339364969189e-6
Bel Air,06037265100,0.013078756521469073
Beverly Hills,06037265100,0.007757868583672554
Westwood,06037265100,0.9791633748948482
Westwood,06037265201,1
Westwood,06037265202,1
Bel Air,06037265301,0.011199692994668848
Westwood,06037265301,0.9888003070053332
Westwood,06037265303,1
Westwood,06037265304,1
Westwood,06037265305,1
Brentwood,06037265410,0.9803263374473341
West LA,06037265410,0.009873591349664645
Westwood,06037265410,0.009800071203023872
Bel Air,06037265420,0.007324330090261351
Brentwood,06037265420,1.0144620521335663e-4
Westwood,06037265420,0.992574223704532
Westwood,06037265510,1
West LA,06037265520,0.011090173134604486
West Los Angeles,06037265520,0.0020113926514330267
Westwood,06037265520,0.9868984342140034
Century City,06037265601,2.442297967621073e-5
West Los Angeles,06037265601,7.568333493241958e-8
Westwood,06037265601,0.999975501336951
Westwood,06037265602,1
Century City,06037265700,7.0087232952446e-5
Westwood,06037265700,0.9999299127670586
Century City,06037267100,0.9999885645823196
West Los Angeles,06037267100,7.066231140414803e-6
Westwood,06037267100,4.3691865291805385e-6
Century City,06037267200,1.4347495635388708e-5
Rancho Park,06037267200,8.004939291302723e-6
West Los Angeles,06037267200,0.9995739147499361
Westwood,06037267200,4.037328151141989e-4
West Los Angeles,06037267300,0.9987579073469817
Westwood,06037267300,0.0012420926530529325
Brentwood,06037267402,4.3392015856702325e-5
West Los Angeles,06037267402,0.9999566079841741
Brentwood,06037267403,4.4142908552836466e-6
West LA,06037267403,0.06565792672366985
West Los Angeles,06037267403,0.9343376589854541
Brentwood,06037267404,1.7615863939329832e-5
West Los Angeles,06037267404,0.999982384136073
West Los Angeles,06037267501,1
West Los Angeles,06037267502,1
Mar Vista,06037267600,2.0160742198002374e-5
Santa Monica,06037267600,2.569185824674159e-4
West Los Angeles,06037267600,0.9997229206753193
Mar Vista,06037267700,3.3850990290764136e-4
Rancho Park,06037267700,8.787571122112592e-6
West Los Angeles,06037267700,0.9996527025259834
Century City,06037267800,1.5713541435823906e-5
Cheviot Hills,06037267800,1.119623050247681e-5
Mar Vista,06037267800,1.7443373528807052e-8
Rancho Park,06037267800,0.9994961919189128
West Los Angeles,06037267800,4.7688086576136717e-4
Beverly Hills,06037267901,0.01487967886110572
Century City,06037267901,0.9851092491631666
Cheviot Hills,06037267901,1.789726938348103e-8
Westwood,06037267901,1.105407841496537e-5
Century City,06037267902,0.9999844999026745
Cheviot Hills,06037267902,1.130159739814303e-5
Rancho Park,06037267902,4.19849988435489e-6
Beverly Hills,06037269000,0.004129656950553606
Beverlywood,06037269000,0.011037752032003686
Century City,06037269000,5.5064505623805056e-6
Cheviot Hills,06037269000,0.9848270843572404
Palms,06037269000,2.0976192696728743e-10
Beverly Hills,06037269100,2.469523293381473e-4
Beverlywood,06037269100,0.9997498613709653
Cheviot Hills,06037269100,2.031492400436834e-6
Crestview,06037269100,1.1548072709305994e-6
Century City,06037269300,1.4058465721395683e-4
Cheviot Hills,06037269300,0.9985825464000779
Palms,06037269300,0.0012713737528167145
Rancho Park,06037269300,5.495189917168548e-6
Beverlywood,06037269500,0.9821188840547762
Cadillac-Corning,06037269500,2.0602878839133124e-5
Cheviot Hills,06037269500,0.014870101856765763
Crestview,06037269500,3.372928511060978e-4
Reynier Village,06037269500,0.002653118358575696
Cadillac-Corning,06037269601,0.9974936540369712
Faircrest Heights,06037269601,0.0024563780166687826
Reynier Village,06037269601,4.996794630726327e-5
Beverlywood,06037269602,5.667753381014243e-6
Cadillac-Corning,06037269602,0.9999847582724409
Crestview,06037269602,1.9445745072914805e-6
Reynier Village,06037269602,7.629399708388156e-6
Beverlywood,06037269700,0.005149310812978672
Cadillac-Corning,06037269700,9.813556219842999e-6
Faircrest Heights,06037269700,8.718397523721391e-7
Palms,06037269700,3.555453840629807e-11
Regent Square,06037269700,0.008535040692444712
Reynier Village,06037269700,0.9863049630631047
Beverlywood,06037269800,0.9999847153730145
Cheviot Hills,06037269800,8.086075683414551e-6
Palms,06037269800,1.0615659286096579e-8
Regent Square,06037269800,4.3038347747940103e-10
Reynier Village,06037269800,7.1875052794821544e-6
Culver City,06037269903,0.014123922276231821
Palms,06037269903,0.9858760777236971
Cheviot Hills,06037269904,4.708167869318581e-9
Palms,06037269904,0.9999999952918324
Culver City,06037269905,0.02797066883121346
Palms,06037269905,0.972029331168757
Palms,06037269906,1
Beverlywood,06037269907,5.398591692620901e-10
Cheviot Hills,06037269907,0.010551449583431035
Palms,06037269907,0.9894485498767461
Beverlywood,06037270100,0.01080954235580102
Culver City,06037270100,0.00765873470296902
Palms,06037270100,0.981531712190449
Regent Square,06037270100,1.0750778178243289e-8
Cloverdale/Cochran,06037270200,3.660998049335482e-7
Culver City,06037270200,0.0010921681261610334
Faircrest Heights,06037270200,0.3199513386061681
Palms,06037270200,3.0108490074370604e-4
Regent Square,06037270200,0.6786542784030539
Reynier Village,06037270200,7.638640819815245e-7
Cadillac-Corning,06037270300,3.5315132773336704e-4
Cloverdale/Cochran,06037270300,9.479228193725045e-7
Crestview,06037270300,4.802661938866469e-6
Faircrest Heights,06037270300,0.9957410454027363
Mid-city,06037270300,0.0038987967902947246
Reynier Village,06037270300,1.255894464806739e-6
Cheviot Hills,06037271100,0.0020945256035538435
Mar Vista,06037271100,5.135226424315975e-4
Palms,06037271100,7.363880947333736e-5
Rancho Park,06037271100,0.9973183129445048
Mar Vista,06037271200,0.9915646028816002
Rancho Park,06037271200,0.007734691490752639
Santa Monica,06037271200,1.2480681393585216e-6
West Los Angeles,06037271200,6.99457559498049e-4
Mar Vista,06037271300,0.9997108752753081
Palms,06037271300,3.2638690641857257e-6
Rancho Park,06037271300,3.7846386043676716e-6
Santa Monica,06037271300,2.8207621703736104e-4
Mar Vista,06037271400,0.9995316053909816
Santa Monica,06037271400,3.1575789103833844e-4
Venice,06037271400,1.5263671798080856e-4
Mar Vista,06037271500,1
Mar Vista,06037271600,0.8180234280443893
Palms,06037271600,0.1819765719556658
Palms,06037271701,0.9995059416370998
Rancho Park,06037271701,4.940583628966854e-4
Mar Vista,06037271702,6.01111409711792e-5
Palms,06037271702,0.6816878691335719
Rancho Park,06037271702,0.31825201972545075
Culver City,06037271801,0.006754241935966735
Palms,06037271801,0.9932457580640407
Culver City,06037271802,0.006664500640007164
Palms,06037271802,0.9933354993599754
Culver City,06037271901,0.003881510838777798
Mar Vista,06037271901,0.7797812817504435
Palms,06037271901,0.21633720741080067
Mar Vista,06037271902,1
Mar Vista,06037272100,0.999987479121381
Venice,06037272100,1.2520878635325475e-5
Culver City,06037272201,0.03277874122574143
Mar Vista,06037272201,0.9672212587741961
Culver City,06037272202,0.011883074881244581
Mar Vista,06037272202,0.9880804355413654
Venice,06037272202,3.6489577402162896e-5
Culver City,06037272301,0.021601501442162968
Mar Vista,06037272301,0.9783984985579884
Culver City,06037272302,0.0078778909626428
Mar Vista,06037272302,0.9921221090373857
Mar Vista,06037273100,1.1846950069765854e-4
Santa Monica,06037273100,0.003033347698329003
Venice,06037273100,0.9968481828010175
Santa Monica,06037273200,3.0693965447094813e-9
Venice,06037273200,0.9999999969306383
Santa Monica,06037273300,1.105071644427947e-4
Venice,06037273300,0.9998894928355291
Santa Monica,06037273402,0.0025015513383398703
Venice,06037273402,0.9974984486616383
Venice,06037273502,0.9923673479274716
Venice,06037273600,1
Mar Vista,06037273700,5.097090618001603e-4
Venice,06037273700,0.9994902909382167
Culver City,06037273800,7.467530046662248e-4
Mar Vista,06037273800,0.007942584828865583
Venice,06037273800,0.9913106621664675
Marina Peninsula,06037273902,2.0421739653497383e-4
Venice,06037273902,0.9600927123298755
Del Rey,06037274100,1.2676814346571467e-5
Marina del Rey,06037274100,0.0012719385521042426
Venice,06037274100,0.9987153846335274
Marina del Rey,06037274202,0.01920738989837562
Marina Peninsula,06037274202,0.8368928048696279
Playa Del Rey,06037274202,0.0016862519280017355
Venice,06037274202,2.828607821806891e-5
Culver City,06037275101,0.018500279997823495
Del Rey,06037275101,0.9814997200021648
Culver City,06037275102,0.023703435830351498
Del Rey,06037275102,0.9762965641696943
Culver City,06037275200,0.0014748816845543736
Del Rey,06037275200,0.998525118315495
Del Rey,06037275302,0.9971025239588033
Marina del Rey,06037275302,0.002475848959793069
Playa Vista,06037275302,5.586240027367116e-6
Venice,06037275302,4.1604084139574356e-4
Culver City,06037275311,4.024694480971284e-4
Del Rey,06037275311,0.9994972645378081
Playa Vista,06037275311,1.002660140854145e-4
Culver City,06037275400,4.153531241611561e-4
Del Rey,06037275400,0.9995776463789179
Venice,06037275400,7.00049687970124e-6
Culver City,06037275500,2.0937058431479652e-5
Del Rey,06037275500,0.999294895971467
Playa Vista,06037275500,6.841669701004684e-4
Culver City,06037275602,1.1123865172802453e-4
Del Rey,06037275602,0.04830639410768167
Playa Vista,06037275602,0.9501928717896816
Westchester,06037275602,0.0013894954509500916
Culver City,06037275603,6.772860435989292e-8
Del Rey,06037275603,0.00584968468217417
Playa Vista,06037275603,0.9941502475892247
Culver City,06037276000,1.9362435447773193e-4
Westchester,06037276000,0.999806375645528
Inglewood,06037276100,0.004537133508628144
Ladera Heights,06037276100,0.015586266381019774
View Heights,06037276100,9.425564673546262e-4
Westchester,06037276100,0.978934043642956
Playa Vista,06037276400,5.954420698035576e-7
Westchester,06037276400,0.999999404557898
Playa Vista,06037276500,2.4609293473821787e-5
Westchester,06037276500,0.9999753907065416
Playa Del Rey,06037276601,0.003770501095721408
Playa Vista,06037276601,4.510156069395331e-4
Westchester,06037276601,0.9957784832973148
Playa Del Rey,06037276603,5.762129353272225e-4
Westchester,06037276603,0.9994237870646377
Westchester,06037276604,1
Culver City,06037277000,2.3202250897523066e-4
Playa Vista,06037277000,0.0016279787613788968
Westchester,06037277000,0.9981399987296654
Inglewood,06037277100,0.004273366442370038
Westchester,06037277100,0.9957266335576053
Inglewood,06037277200,0.008703466996146636
Westchester,06037277200,0.9912965330038838
Inglewood,06037277400,0.022795125443524147
Westchester,06037277400,0.977204874556399
Westchester,06037278001,1
Marina del Rey,06037278102,4.8596950291647664e-6
Playa Del Rey,06037278102,0.9964901186363992
Westchester,06037278102,0.003328081367428018
Athens Village,06037291110,0.0016254234916893515
Century Palms/Cove,06037291110,1.5806022794554053e-7
Figueroa Park Square,06037291110,7.0694565448123035e-6
Harbor Gateway,06037291110,0.9983673431804726
Willowbrook,06037291110,5.8110939182995745e-9
Athens Village,06037291120,5.034981527743301e-8
Gardena,06037291120,1.7783151687278937e-5
Harbor Gateway,06037291120,0.998378150835323
Willowbrook,06037291120,0.0016040156631529918
Gardena,06037291130,9.565929920586323e-4
Harbor Gateway,06037291130,0.9990367004313497
Willowbrook,06037291130,6.70657655380602e-6
Gardena,06037291210,2.255967348399392e-5
Harbor Gateway,06037291210,0.9999774403265445
Carson,06037291220,1.245221530676377e-7
Gardena,06037291220,2.95483503358568e-4
Harbor Gateway,06037291220,0.9997043919744605
Gardena,06037291300,0.007727531997739977
Harbor Gateway,06037291300,0.9874577603562306
West Carson,06037291300,0.004814707646042661
Harbor Gateway,06037292000,0.9921147975527407
Torrance,06037292000,2.7306349743870756e-4
West Carson,06037292000,0.0076121389498217664
Harbor Gateway,06037293201,0.998376041350169
Torrance,06037293201,0.0016239586498461441
Harbor City,06037293202,0.0032019060990413533
Harbor Gateway,06037293202,0.9953327247012654
Torrance,06037293202,0.0014125714289991336
West Carson,06037293202,5.279777068194542e-5
Harbor City,06037293301,0.9882497469007123
Harbor Gateway,06037293301,2.7457000429990008e-8
Torrance,06037293301,0.0022206938609805
West Carson,06037293301,0.00952953178129319
Harbor City,06037293302,0.9961135831311566
Lomita,06037293302,3.316032307780851e-5
Torrance,06037293302,9.801990226307314e-4
West Carson,06037293302,0.0028730575232141014
Harbor City,06037293304,1
Harbor City,06037293306,4.178499746225812e-5
Harbor Pines,06037293306,0.9720451191346835
Lomita,06037293306,0.027913095867780423
Harbor City,06037293307,0.9953207898990335
Harbor Pines,06037293307,0.004679210100924033
Carson,06037294110,0.00954660207047688
Wilmington,06037294110,0.9904533979295852
Wilmington,06037294120,1
Carson,06037294200,0.003134993595578067
Wilmington,06037294200,0.9968650064044132
Carson,06037294301,0.021255620620480226
Harbor City,06037294301,0.012632205122891083
West Carson,06037294301,8.434954925879132e-6
Wilmington,06037294301,0.9661037393017268
Harbor City,06037294302,0.06601352869992583
Wilmington,06037294302,0.9339864712999901
Harbor City,06037294410,0.9869984518929561
West Carson,06037294410,0.012987987188115425
Wilmington,06037294410,1.3560918942617205e-5
Harbor City,06037294421,0.9948595337235877
Harbor Pines,06037294421,7.679121045078995e-6
West Carson,06037294421,0.005132787155331748
Wilmington,06037294510,1
Wilmington,06037294520,1
Wilmington,06037294610,1
Wilmington,06037294620,1
Wilmington,06037294701,1
Wilmington,06037294810,1
Wilmington,06037294820,1
