mapla.hood.name,mapla.region.slug,mapla.area,csa.hood.name,csa.area,piece.area,pct.mapla,pct.csa
Huntington Park,southeast,7839331.986392796,Huntington Park,7807670.970425836,7787810.651051069,0.9934278411182029,0.9974563068231237
Maywood,southeast,3065400.2563564703,Huntington Park,7807670.970425836,3053.9454658955615,9.962631990921395e-4,3.911467936422271e-4
Vernon,southeast,13510613.369430881,Huntington Park,7807670.970425836,7470.84191860945,5.529609732977023e-4,9.568592153675227e-4
Walnut Park,southeast,1932137.0094207674,Huntington Park,7807670.970425836,3184.53387175402,0.001648192574453458,4.078724479830806e-4
Chesterfield Square,south-la,1648685.499781847,Hyde Park,5287142.288473707,20.73272040866715,1.257530342288477e-5,3.9213471621268345e-6
Hyde Park,south-la,7450006.958523706,Hyde Park,5287142.288473707,5263337.201610978,0.7064875551007487,0.9954975513114853
Inglewood,south-bay,23591670.34781815,Hyde Park,5287142.288473707,23440.792006155712,9.936045926618167e-4,0.004433546654732193
Manchester Square,south-la,2612768.762597363,Hyde Park,5287142.288473707,11.130145349656232,4.259904477192124e-6,2.1051344454868613e-6
View Park-Windsor Hills,south-la,4774881.869010169,Hyde Park,5287142.288473707,367.98907872020106,7.706768226215511e-5,6.960075190759283e-5
Avocado Heights,san-gabriel-valley,7608232.446361557,Industry,31178711.150029268,130068.36261128169,0.017095739848679778,0.004171704275568158
Baldwin Park,san-gabriel-valley,17524687.766693413,Industry,31178711.150029268,5576.348598004959,3.1819959774707663e-4,1.788511581242743e-4
Diamond Bar,san-gabriel-valley,38787883.5999285,Industry,31178711.150029268,31954.943623984287,8.23838288099926e-4,0.001024896233529983
El Monte,san-gabriel-valley,25052046.164722383,Industry,31178711.150029268,89944.54757852369,0.0035903074338566876,0.0028848064676476937
Hacienda Heights,san-gabriel-valley,30519663.067099527,Industry,31178711.150029268,53665.81670731344,0.0017584013489705158,0.0017212326849906708
Industry,san-gabriel-valley,32146108.212660562,Industry,31178711.150029268,30744615.746763747,0.9564024218227186,0.9860771857702298
La Puente,san-gabriel-valley,8992937.121556422,Industry,31178711.150029268,30855.712352312043,0.0034311050922784386,9.896404057190503e-4
North Whittier,san-gabriel-valley,14343305.182075523,Industry,31178711.150029268,33398.61979049975,0.002328516291505614,0.0010711994998699105
Pico Rivera,southeast,22814689.425355088,Industry,31178711.150029268,1271.7744349950808,5.5743666340760934e-5,4.0789833449991306e-5
Pomona,pomona-valley,62374003.78761567,Industry,31178711.150029268,681.9580209429937,1.0933369345105214e-5,2.1872553283600162e-5
Rowland Heights,san-gabriel-valley,34038483.04450158,Industry,31178711.150029268,33308.62966224051,9.785579932775834e-4,0.0010683132314854922
South San Jose Hills,san-gabriel-valley,3835165.0066870973,Industry,31178711.150029268,3248.06524644849,8.469166882741879e-4,1.041757380803549e-4
Valinda,san-gabriel-valley,5218487.53801208,Industry,31178711.150029268,4272.0317696903185,8.186340847941735e-4,1.3701758706874284e-4
Walnut,san-gabriel-valley,23230212.45940422,Industry,31178711.150029268,3436.794018712855,1.4794501017667395e-4,1.1022886745302905e-4
West Covina,san-gabriel-valley,46337436.324746676,Industry,31178711.150029268,26.381021929206327,5.693241582102255e-7,8.461229138774571e-7
West Puente Valley,san-gabriel-valley,4820669.90556051,Industry,31178711.150029268,5223.160111205257,0.001083492587862215,1.6752328491296067e-4
Whittier Narrows,san-gabriel-valley,7596862.558140052,Industry,31178711.150029268,1670.4230570638674,2.198832800093252e-4,5.357575715769442e-5
Gramercy Park,south-la,2968826.565567711,Inglewood,23562430.769033402,612.4271805733442,2.0628594060570642e-4,2.5991680848913864e-5
Hawthorne,south-bay,16150355.9913541,Inglewood,23562430.769033402,16123.411241654749,9.983316312213938e-4,6.842847157706971e-4
Hyde Park,south-la,7450006.958523706,Inglewood,23562430.769033402,3585.2258146108998,4.812379148866391e-4,1.5215857182794286e-4
Inglewood,south-bay,23591670.34781815,Inglewood,23562430.769033402,23498948.321126353,0.9960697133638792,0.9973057767880859
Ladera Heights,westside,7637704.817023115,Inglewood,23562430.769033402,0.001226219648060578,1.605481852778007e-10,5.204130507927561e-11
Lennox,south-bay,2783621.5571680726,Inglewood,23562430.769033402,18902.90490648934,0.006790759633906658,8.022476582226067e-4
Manchester Square,south-la,2612768.762597363,Inglewood,23562430.769033402,1235.9651027638465,4.730480249370285e-4,5.2454906494120994e-5
Westchester,south-bay,28247507.374417327,Inglewood,23562430.769033402,21639.412873639543,7.660645092259546e-4,9.183862686221169e-4
Arcadia,san-gabriel-valley,28824134.032376733,Irwindale,24950241.710157797,5022.990721491122,1.742633695724924e-4,2.0132032305908087e-4
Azusa,san-gabriel-valley,25685030.967753645,Irwindale,24950241.710157797,33521.05907553193,0.0013050815129487697,0.001343516406171118
Baldwin Park,san-gabriel-valley,17524687.766693413,Irwindale,24950241.710157797,70944.75841058113,0.004048275173576294,0.0028434497442843586
Duarte,san-gabriel-valley,17333876.791982092,Irwindale,24950241.710157797,29932.486982310977,0.001726820107326277,0.0011996872547380892
El Monte,san-gabriel-valley,25052046.164722383,Irwindale,24950241.710157797,3001.9577014949464,1.1982884279217968e-4,1.2031778033928957e-4
Irwindale,san-gabriel-valley,24899686.784354176,Irwindale,24950241.710157797,24797281.527753595,0.995887287358774,0.9938693907585702
Mayflower Village,san-gabriel-valley,3156583.33461947,Irwindale,24950241.710157797,312.03006954284547,9.885057242769138e-5,1.2506094055826767e-5
Monrovia,san-gabriel-valley,35560176.2198314,Irwindale,24950241.710157797,4468.2898461575605,1.256543223670995e-4,1.7908803842723578e-4
Vincent,san-gabriel-valley,3777293.6946394015,Irwindale,24950241.710157797,4254.1375884098825,0.0011262395599386937,1.7050486475559589e-4
West Covina,san-gabriel-valley,46337436.324746676,Irwindale,24950241.710157797,2526.5845231397543,5.452577275602152e-5,1.0126493171852222e-4
Exposition Park,south-la,4764914.011427688,Jefferson Park,1167382.806243822,384.94879960268736,8.078819443109887e-5,3.29753699937813e-4
Jefferson Park,south-la,3697625.3320061443,Jefferson Park,1167382.806243822,1039540.6549413577,0.28113736833833175,0.890488235205545
Leimert Park,south-la,3046538.1055755503,Jefferson Park,1167382.806243822,126362.84409698565,0.041477519636378635,0.10824456503995591
Lake View Terrace,san-fernando-valley,10722491.18417922,Kagel/Lopez Canyons,22656779.64848985,5412.777836008349,5.048059954569861e-4,2.389032298493104e-4
Lopez/Kagel Canyons,angeles-forest,9283713.291674804,Kagel/Lopez Canyons,22656779.64848985,9066574.33761521,0.9766107647621655,0.4001704778119042
Sylmar,san-fernando-valley,32227978.682179194,Kagel/Lopez Canyons,22656779.64848985,5054.876012185319,1.5684744184656132e-4,2.2310655312050243e-4
Tujunga Canyons,angeles-forest,599645333.4090312,Kagel/Lopez Canyons,22656779.64848985,13581568.943118004,0.022649336510142937,0.5994483396947924
Arlington Heights,central-la,2673815.3339055823,Koreatown,3775791.4824044704,180251.94075294756,0.06741375833523161,0.04773884934931865
Harvard Heights,central-la,2012117.801934097,Koreatown,3775791.4824044704,731720.0764725991,0.36365667843565214,0.1937925014880935
Koreatown,central-la,7014749.71282199,Koreatown,3775791.4824044704,2398073.7905985587,0.3418616328128161,0.6351181737057778
Pico-Union,central-la,4254025.531357826,Koreatown,3775791.4824044704,463243.532495022,0.10889533433222276,0.12268779530166819
Glendale,verdugos,79251143.23533505,La Canada Flintridge,22398700.448309865,135186.35861210315,0.0017057969524889923,0.006035455446358447
La Canada Flintridge,verdugos,22320883.37610403,La Canada Flintridge,22398700.448309865,22118179.19154221,0.9909186307214511,0.9874760030201295
La Crescenta-Montrose,verdugos,8833348.462534633,La Canada Flintridge,22398700.448309865,19740.324383471634,0.0022347498762442532,8.813156115475073e-4
Pasadena,verdugos,64314783.32704249,La Canada Flintridge,22398700.448309865,63789.55256073005,9.918334364333993e-4,0.002847913105849112
Tujunga Canyons,angeles-forest,599645333.4090312,La Canada Flintridge,22398700.448309865,62165.501273794216,1.0367044953118941e-4,0.002775406609738603
Glendale,verdugos,79251143.23533505,La Crescenta-Montrose,8909780.460449547,19134.872881282266,2.4144601705569792e-4,0.0021476256307573272
La Canada Flintridge,verdugos,22320883.37610403,La Crescenta-Montrose,8909780.460449547,79983.77746222916,0.003583360753000351,0.008977076126317207
La Crescenta-Montrose,verdugos,8833348.462534633,La Crescenta-Montrose,8909780.460449547,8806924.958895212,0.9970086650887269,0.9884558882218356
Tujunga Canyons,angeles-forest,599645333.4090312,La Crescenta-Montrose,8909780.460449547,2913.672436040235,4.858992930830924e-6,3.270195544069808e-4
Hacienda Heights,san-gabriel-valley,30519663.067099527,La Habra Heights,16337973.573146008,2668.709497593085,8.74422988132519e-5,1.633439719831303e-4
La Habra Heights,san-gabriel-valley,16085931.79739388,La Habra Heights,16337973.573146008,16025478.942770366,0.9962418804589667,0.9808731095703769
Rowland Heights,san-gabriel-valley,34038483.04450158,La Habra Heights,16337973.573146008,260666.62356817722,0.00765799766186361,0.015954648377974074
Whittier,san-gabriel-valley,38080719.293404296,La Habra Heights,16337973.573146008,49371.89649700046,0.0012965064056852476,0.0030219106596029036
Cerritos,southeast,22971538.552241154,La Mirada,20325424.648127414,4641.02619812917,2.020337552739314e-4,2.2833600175515883e-4
East Whittier,san-gabriel-valley,2853241.6038660146,La Mirada,20325424.648127414,15380.745620966669,0.005390621530306598,7.56724441788413e-4
La Mirada,southeast,20304772.058487996,La Mirada,20325424.648127414,20247869.93000505,0.9971975982631551,0.9961843494310704
Santa Fe Springs,southeast,22998098.59262912,La Mirada,20325424.648127414,7016.37250201495,3.0508489533407317e-4,3.452017669240367e-4
South Whittier,southeast,13878075.543617085,La Mirada,20325424.648127414,22386.801183296455,0.0016131055860690116,0.0011014186208089362
Industry,san-gabriel-valley,32146108.212660562,La Puente,8996994.292007368,44032.53404906958,0.001369762515504991,0.0048941382666194
La Puente,san-gabriel-valley,8992937.121556422,La Puente,8996994.292007368,8928659.872508014,0.9928524743162795,0.9924047501552757
Valinda,san-gabriel-valley,5218487.53801208,La Puente,8996994.292007368,7809.294074117551,0.0014964669393638923,8.679892218065615e-4
West Covina,san-gabriel-valley,46337436.324746676,La Puente,8996994.292007368,381.46436263810347,8.232314795421279e-6,4.2399089102122e-5
West Puente Valley,san-gabriel-valley,4820669.90556051,La Puente,8996994.292007368,13601.5210990842,0.0028215001992555476,0.0015117850092632983
San Pedro,harbor,28708242.46006791,La Rambla,543128.5759686911,543128.5759686911,0.018918907234539442,1
Angeles Crest,angeles-forest,1107067683.3052347,La Verne,29965029.87449073,45512.8056013039,4.111113194581018e-5,0.0015188640155519757
Claremont,pomona-valley,43080344.826759115,La Verne,29965029.87449073,7359177.855046928,0.17082448816602358,0.24559220817970237
La Verne,pomona-valley,22523263.32451247,La Verne,29965029.87449073,22444699.928773094,0.9965118999583922,0.74902978648055
Pomona,pomona-valley,62374003.78761567,La Verne,29965029.87449073,14362.291445018422,2.3026085504984127e-4,4.793017562530468e-4
San Dimas,san-gabriel-valley,41988268.21237375,La Verne,29965029.87449073,98330.65462771928,0.0023418602103418423,0.0032815136524001367
Baldwin Hills/Crenshaw,south-la,7456505.65033461,Ladera Heights,7655261.556116844,118.21599819631228,1.5854074782469636e-5,1.544245057203215e-5
Culver City,westside,13382462.033093274,Ladera Heights,7655261.556116844,46901.01753273085,0.003504662850284954,0.006126638154545505
Inglewood,south-bay,23591670.34781815,Ladera Heights,7655261.556116844,7800.8144413376685,3.306596915914908e-4,0.0010190134437803137
Ladera Heights,westside,7637704.817023115,Ladera Heights,7655261.556116844,7583512.400380229,0.9929046201782895,0.9906274716793596
View Park-Windsor Hills,south-la,4774881.869010169,Ladera Heights,7655261.556116844,2541.051989137065,5.321706502581652e-4,3.3193535851256035e-4
Westchester,south-bay,28247507.374417327,Ladera Heights,7655261.556116844,13056.00634732686,4.6220029874746325e-4,0.0017054944826665809
Arlington Heights,central-la,2673815.3339055823,Lafayette Square,672760.0416730319,1411.37017632889,5.278487853786571e-4,0.0020978805055351817
Mid-City,central-la,8999234.720107397,Lafayette Square,672760.0416730319,671790.6006756807,0.07464974762516957,0.9985590092495084
Lake Balboa,san-fernando-valley,8068457.169744675,Lake Balboa,9874907.768064784,6920237.849415438,0.857690349446873,0.7007901250273265
Northridge,san-fernando-valley,24552198.164878756,Lake Balboa,9874907.768064784,64.245787986486,2.616702079180341e-6,6.50596334623553e-6
Reseda,san-fernando-valley,15225237.72016,Lake Balboa,9874907.768064784,9974.003333779428,6.550967227639854e-4,0.001010035087723565
Sepulveda Basin,san-fernando-valley,8151915.085155023,Lake Balboa,9874907.768064784,85.90684907965078,1.0538241404905055e-5,8.699509007817924e-6
Van Nuys,san-fernando-valley,23385384.779756904,Lake Balboa,9874907.768064784,2943248.33704537,0.125858452395153,0.29805324831121616
Castaic Canyons,northwest-county,505066785.5839818,Lake Hughes,24753757.187741477,11540470.803933738,0.02284939563109482,0.4662108752383171
Elizabeth Lake,northwest-county,17692976.843548827,Lake Hughes,24753757.187741477,3090945.134922399,0.1746989871887733,0.12486771650378363
Lake Hughes,northwest-county,19410628.316395797,Lake Hughes,24753757.187741477,10122260.29767278,0.5214803010329498,0.4089181379982798
Northwest Antelope Valley,antelope-valley,551177041.4322073,Lake Hughes,24753757.187741477,147.70641117532006,2.679836061232013e-7,5.967029976704588e-6
Lake Los Angeles,antelope-valley,16283706.92746791,Lake Los Angeles,117616937.34025478,16276789.169920174,0.9995751730500586,0.1383881398206531
Lancaster,antelope-valley,264677376.71262556,Lake Los Angeles,117616937.34025478,46152.40577004718,1.7437231071002084e-4,3.9239591519487195e-4
Northeast Antelope Valley,antelope-valley,1148045841.5698028,Lake Los Angeles,117616937.34025478,101182195.86632107,0.08813428192725095,0.860268921759206
Palmdale,antelope-valley,347435337.2104658,Lake Los Angeles,117616937.34025478,112079.53291317541,3.2259105770027365e-4,9.529200083567881e-4
Chatsworth,san-fernando-valley,39343907.1641411,Lake Manor,1418412.7909010043,1400113.797256864,0.035586546893160584,0.9870989645880756
Chatsworth Reservoir,san-fernando-valley,4657726.086518067,Lake Manor,1418412.7909010043,2339.7838756255687,5.023446703742725e-4,0.0016495789453077978
Hansen Dam,san-fernando-valley,5220176.278204268,Lakeview Terrace,15471831.514350668,5189757.074550496,0.9941727631343064,0.33543262604280655
Lake View Terrace,san-fernando-valley,10722491.18417922,Lakeview Terrace,15471831.514350668,8522682.356682722,0.7948416287119672,0.5508515490734005
Lopez/Kagel Canyons,angeles-forest,9283713.291674804,Lakeview Terrace,15471831.514350668,3553.3124468593264,3.8274689612030236e-4,2.2966333646818118e-4
Pacoima,san-fernando-valley,18528176.39551494,Lakeview Terrace,15471831.514350668,195610.94658354681,0.010557485119307142,0.012643037535802454
Shadow Hills,san-fernando-valley,33831339.974041484,Lakeview Terrace,15471831.514350668,1444645.1713037258,0.042701387896908326,0.09337260232983836
Sunland,verdugos,10232871.152342401,Lakeview Terrace,15471831.514350668,113963.397954407,0.01113699139349758,0.007365863430499611
Tujunga Canyons,angeles-forest,599645333.4090312,Lakeview Terrace,15471831.514350668,1810.8090328165738,3.0198000917008413e-6,1.1703908688101889e-4
Bellflower,southeast,16043713.741371632,Lakewood,24572098.14512063,91059.70804862809,0.005675725054468785,0.0037058173669516354
Cerritos,southeast,22971538.552241154,Lakewood,24572098.14512063,14236.70208404359,6.197539643096577e-4,5.79384877919781e-4
Hawaiian Gardens,harbor,2507985.2459179573,Lakewood,24572098.14512063,11135.010740833444,0.004439823064731737,4.53156693216471e-4
