csa.hood.name,mapla.region.slug,date,recent.cases,population,recent.rate.cases
Tarzana,san-fernando-valley,2020-11-15,46,30876,148.98302888975257
Tarzana,san-fernando-valley,2020-11-16,57,30876,184.60940536338904
Tarzana,san-fernando-valley,2020-11-17,69,30876,223.47454333462883
Tarzana,san-fernando-valley,2020-11-18,75,30876,242.90711232024873
Tarzana,san-fernando-valley,2020-11-19,87,30876,281.77225029148855
Tarzana,san-fernando-valley,2020-11-20,87,30876,281.77225029148855
Tarzana,san-fernando-valley,2020-11-21,113,30876,365.98004922917477
Tarzana,san-fernando-valley,2020-11-22,121,30876,391.8901412100013
Tarzana,san-fernando-valley,2020-11-23,140,30876,453.4266096644643
Tarzana,san-fernando-valley,2020-11-24,150,30876,485.81422464049746
Temple City,san-gabriel-valley,2020-11-11,0,36455,0
Temple City,san-gabriel-valley,2020-11-12,2,36455,5.48621588259498
Temple City,san-gabriel-valley,2020-11-13,6,36455,16.45864764778494
Temple City,san-gabriel-valley,2020-11-14,10,36455,27.4310794129749
Temple City,san-gabriel-valley,2020-11-15,16,36455,43.88972706075984
Temple City,san-gabriel-valley,2020-11-16,20,36455,54.8621588259498
Temple City,san-gabriel-valley,2020-11-17,25,36455,68.57769853243725
Temple City,san-gabriel-valley,2020-11-18,31,36455,85.0363461802222
Temple City,san-gabriel-valley,2020-11-19,40,36455,109.7243176518996
Temple City,san-gabriel-valley,2020-11-20,40,36455,109.7243176518996
Temple City,san-gabriel-valley,2020-11-21,56,36455,153.61404471265945
Temple City,san-gabriel-valley,2020-11-22,57,36455,156.35715265395692
Temple City,san-gabriel-valley,2020-11-23,84,36455,230.42106706898917
Temple City,san-gabriel-valley,2020-11-24,90,36455,246.87971471677412
Temple-Beaudry,central-la,2020-11-11,0,39482,0
Temple-Beaudry,central-la,2020-11-12,14,39482,35.45919659591713
Temple-Beaudry,central-la,2020-11-13,29,39482,73.45119294868547
Temple-Beaudry,central-la,2020-11-14,42,39482,106.37758978775138
Temple-Beaudry,central-la,2020-11-15,54,39482,136.77118686996604
Temple-Beaudry,central-la,2020-11-16,67,39482,169.69758370903196
Temple-Beaudry,central-la,2020-11-17,75,39482,189.95998176384177
Temple-Beaudry,central-la,2020-11-18,98,39482,248.21437617141987
Temple-Beaudry,central-la,2020-11-19,124,39482,314.0671698495517
Temple-Beaudry,central-la,2020-11-20,124,39482,314.0671698495517
Temple-Beaudry,central-la,2020-11-21,160,39482,405.24796109619575
Temple-Beaudry,central-la,2020-11-22,172,39482,435.64155817841043
Temple-Beaudry,central-la,2020-11-23,205,39482,519.2239501545008
Temple-Beaudry,central-la,2020-11-24,214,39482,542.0191479661618
Thai Town,central-la,2020-11-11,0,9809,0
Thai Town,central-la,2020-11-12,4,9809,40.77887654195127
Thai Town,central-la,2020-11-13,7,9809,71.36303394841472
Thai Town,central-la,2020-11-14,7,9809,71.36303394841472
Thai Town,central-la,2020-11-15,12,9809,122.33662962585382
Thai Town,central-la,2020-11-16,14,9809,142.72606789682945
Thai Town,central-la,2020-11-17,15,9809,152.92078703231726
Thai Town,central-la,2020-11-18,18,9809,183.5049444387807
Thai Town,central-la,2020-11-19,20,9809,203.89438270975631
Thai Town,central-la,2020-11-20,20,9809,203.89438270975631
Thai Town,central-la,2020-11-21,25,9809,254.86797838719542
Thai Town,central-la,2020-11-22,28,9809,285.4521357936589
Thai Town,central-la,2020-11-23,30,9809,305.84157406463453
Thai Town,central-la,2020-11-24,32,9809,326.23101233561016
Toluca Lake,san-fernando-valley,2020-11-11,0,8704,0
Toluca Lake,san-fernando-valley,2020-11-12,4,8704,45.955882352941174
Toluca Lake,san-fernando-valley,2020-11-13,5,8704,57.44485294117647
Toluca Lake,san-fernando-valley,2020-11-14,6,8704,68.93382352941177
Toluca Lake,san-fernando-valley,2020-11-15,6,8704,68.93382352941177
Toluca Lake,san-fernando-valley,2020-11-16,7,8704,80.42279411764706
Toluca Lake,san-fernando-valley,2020-11-17,7,8704,80.42279411764706
Toluca Lake,san-fernando-valley,2020-11-18,9,8704,103.40073529411765
Toluca Lake,san-fernando-valley,2020-11-19,9,8704,103.40073529411765
Toluca Lake,san-fernando-valley,2020-11-20,9,8704,103.40073529411765
Toluca Lake,san-fernando-valley,2020-11-21,12,8704,137.86764705882354
Toluca Lake,san-fernando-valley,2020-11-22,12,8704,137.86764705882354
Toluca Lake,san-fernando-valley,2020-11-23,16,8704,183.8235294117647
Toluca Lake,san-fernando-valley,2020-11-24,18,8704,206.8014705882353
Toluca Terrace,san-fernando-valley,2020-11-11,0,1306,0
Toluca Terrace,san-fernando-valley,2020-11-12,0,1306,0
Toluca Terrace,san-fernando-valley,2020-11-13,0,1306,0
Toluca Terrace,san-fernando-valley,2020-11-14,1,1306,76.5696784073507
Toluca Terrace,san-fernando-valley,2020-11-15,1,1306,76.5696784073507
Toluca Terrace,san-fernando-valley,2020-11-16,1,1306,76.5696784073507
Toluca Terrace,san-fernando-valley,2020-11-17,1,1306,76.5696784073507
Toluca Terrace,san-fernando-valley,2020-11-18,1,1306,76.5696784073507
Toluca Terrace,san-fernando-valley,2020-11-19,2,1306,153.1393568147014
Toluca Terrace,san-fernando-valley,2020-11-20,2,1306,153.1393568147014
Toluca Terrace,san-fernando-valley,2020-11-21,4,1306,306.2787136294028
Toluca Terrace,san-fernando-valley,2020-11-22,6,1306,459.41807044410416
Toluca Terrace,san-fernando-valley,2020-11-23,6,1306,459.41807044410416
Toluca Terrace,san-fernando-valley,2020-11-24,6,1306,459.41807044410416
Toluca Woods,san-fernando-valley,2020-11-11,0,1858,0
Toluca Woods,san-fernando-valley,2020-11-12,1,1858,53.821313240043054
Toluca Woods,san-fernando-valley,2020-11-13,1,1858,53.821313240043054
Toluca Woods,san-fernando-valley,2020-11-14,4,1858,215.28525296017222
Toluca Woods,san-fernando-valley,2020-11-15,5,1858,269.1065662002153
Toluca Woods,san-fernando-valley,2020-11-16,5,1858,269.1065662002153
Toluca Woods,san-fernando-valley,2020-11-17,5,1858,269.1065662002153
Toluca Woods,san-fernando-valley,2020-11-18,5,1858,269.1065662002153
Toluca Woods,san-fernando-valley,2020-11-19,5,1858,269.1065662002153
Toluca Woods,san-fernando-valley,2020-11-20,5,1858,269.1065662002153
Toluca Woods,san-fernando-valley,2020-11-21,5,1858,269.1065662002153
Toluca Woods,san-fernando-valley,2020-11-22,6,1858,322.9278794402584
Toluca Woods,san-fernando-valley,2020-11-23,6,1858,322.9278794402584
Toluca Woods,san-fernando-valley,2020-11-24,6,1858,322.9278794402584
Torrance,south-bay,2020-11-11,0,149268,0
Torrance,south-bay,2020-11-12,8,149268,5.359487632982287
Torrance,south-bay,2020-11-13,32,149268,21.437950531929147
Torrance,south-bay,2020-11-14,49,149268,32.82686175201651
Torrance,south-bay,2020-11-15,62,149268,41.536029155612724
Torrance,south-bay,2020-11-16,74,149268,49.57526060508615
Torrance,south-bay,2020-11-17,81,149268,54.26481228394566
Torrance,south-bay,2020-11-18,104,149268,69.67333922876973
Torrance,south-bay,2020-11-19,138,149268,92.45116166894445
Torrance,south-bay,2020-11-20,138,149268,92.45116166894445
Torrance,south-bay,2020-11-21,174,149268,116.56885601736475
Torrance,south-bay,2020-11-22,188,149268,125.94795937508373
Torrance,south-bay,2020-11-23,233,149268,156.0950773106091
Torrance,south-bay,2020-11-24,250,149268,167.48398853069648
Tujunga,verdugos,2020-11-11,0,27810,0
Tujunga,verdugos,2020-11-12,1,27810,3.5958288385472854
Tujunga,verdugos,2020-11-13,4,27810,14.383315354189142
Tujunga,verdugos,2020-11-14,14,27810,50.34160373966199
Tujunga,verdugos,2020-11-15,20,27810,71.9165767709457
Tujunga,verdugos,2020-11-16,24,27810,86.29989212513485
Tujunga,verdugos,2020-11-17,28,27810,100.68320747932398
Tujunga,verdugos,2020-11-18,45,27810,161.81229773462783
Tujunga,verdugos,2020-11-19,62,27810,222.9413879899317
Tujunga,verdugos,2020-11-20,62,27810,222.9413879899317
Tujunga,verdugos,2020-11-21,74,27810,266.0913340524991
Tujunga,verdugos,2020-11-22,79,27810,284.07047824523556
Tujunga,verdugos,2020-11-23,86,27810,309.2412801150665
Tujunga,verdugos,2020-11-24,93,27810,334.4120819848975
Twin Lakes/Oat Mountain,northwest-county,2020-11-11,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-12,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-13,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-14,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-15,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-16,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-17,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-18,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-19,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-20,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-21,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-22,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-23,0,1658,0
Twin Lakes/Oat Mountain,northwest-county,2020-11-24,0,1658,0
University Hills,eastside,2020-11-11,0,3429,0
University Hills,eastside,2020-11-12,0,3429,0
University Hills,eastside,2020-11-13,0,3429,0
University Hills,eastside,2020-11-14,2,3429,58.32604257801109
University Hills,eastside,2020-11-15,2,3429,58.32604257801109
University Hills,eastside,2020-11-16,2,3429,58.32604257801109
University Hills,eastside,2020-11-17,3,3429,87.48906386701663
University Hills,eastside,2020-11-18,3,3429,87.48906386701663
University Hills,eastside,2020-11-19,3,3429,87.48906386701663
University Hills,eastside,2020-11-20,3,3429,87.48906386701663
University Hills,eastside,2020-11-21,6,3429,174.97812773403325
University Hills,eastside,2020-11-22,6,3429,174.97812773403325
University Hills,eastside,2020-11-23,10,3429,291.6302128900554
University Hills,eastside,2020-11-24,10,3429,291.6302128900554
University Park,south-la,2020-11-11,0,27456,0
University Park,south-la,2020-11-12,3,27456,10.926573426573427
University Park,south-la,2020-11-13,21,27456,76.48601398601399
University Park,south-la,2020-11-14,41,27456,149.32983682983684
University Park,south-la,2020-11-15,52,27456,189.3939393939394
University Park,south-la,2020-11-16,57,27456,207.6048951048951
University Park,south-la,2020-11-17,61,27456,222.17365967365964
University Park,south-la,2020-11-18,83,27456,302.3018648018648
University Park,south-la,2020-11-19,97,27456,353.2925407925408
University Park,south-la,2020-11-20,97,27456,353.2925407925408
University Park,south-la,2020-11-21,116,27456,422.4941724941725
University Park,south-la,2020-11-22,118,27456,429.7785547785548
University Park,south-la,2020-11-23,127,27456,462.5582750582751
University Park,south-la,2020-11-24,131,27456,477.1270396270396
Val Verde,northwest-county,2020-11-11,0,3309,0
Val Verde,northwest-county,2020-11-12,0,3309,0
Val Verde,northwest-county,2020-11-13,0,3309,0
Val Verde,northwest-county,2020-11-14,0,3309,0
Val Verde,northwest-county,2020-11-15,0,3309,0
Val Verde,northwest-county,2020-11-16,2,3309,60.44122091266244
Val Verde,northwest-county,2020-11-17,2,3309,60.44122091266244
Val Verde,northwest-county,2020-11-18,3,3309,90.66183136899366
Val Verde,northwest-county,2020-11-19,3,3309,90.66183136899366
Val Verde,northwest-county,2020-11-20,3,3309,90.66183136899366
Val Verde,northwest-county,2020-11-21,5,3309,151.1030522816561
Val Verde,northwest-county,2020-11-22,7,3309,211.54427319431852
Val Verde,northwest-county,2020-11-23,8,3309,241.76488365064975
Val Verde,northwest-county,2020-11-24,9,3309,271.985494106981
Valencia,northwest-county,2020-11-11,0,3072,0
Valencia,northwest-county,2020-11-12,2,3072,65.10416666666666
Valencia,northwest-county,2020-11-13,2,3072,65.10416666666666
Valencia,northwest-county,2020-11-14,2,3072,65.10416666666666
Valencia,northwest-county,2020-11-15,3,3072,97.65625
Valencia,northwest-county,2020-11-16,4,3072,130.20833333333331
Valencia,northwest-county,2020-11-17,4,3072,130.20833333333331
Valencia,northwest-county,2020-11-18,4,3072,130.20833333333331
Valencia,northwest-county,2020-11-19,6,3072,195.3125
Valencia,northwest-county,2020-11-20,6,3072,195.3125
Valencia,northwest-county,2020-11-21,6,3072,195.3125
Valencia,northwest-county,2020-11-22,6,3072,195.3125
Valencia,northwest-county,2020-11-23,8,3072,260.41666666666663
Valencia,northwest-county,2020-11-24,8,3072,260.41666666666663
Valinda,san-gabriel-valley,2020-11-11,0,23371,0
Valinda,san-gabriel-valley,2020-11-12,9,23371,38.509263617303496
Valinda,san-gabriel-valley,2020-11-13,16,23371,68.46091309742843
Valinda,san-gabriel-valley,2020-11-14,29,23371,124.08540498908904
Valinda,san-gabriel-valley,2020-11-15,42,23371,179.70989688074965
Valinda,san-gabriel-valley,2020-11-16,58,23371,248.17080997817808
Valinda,san-gabriel-valley,2020-11-17,68,23371,290.9588806640709
Valinda,san-gabriel-valley,2020-11-18,80,23371,342.30456548714216
Valinda,san-gabriel-valley,2020-11-19,93,23371,397.92905737880284
Valinda,san-gabriel-valley,2020-11-20,93,23371,397.92905737880284
Valinda,san-gabriel-valley,2020-11-21,119,23371,509.17804116212403
Valinda,san-gabriel-valley,2020-11-22,124,23371,530.5720765050704
Valinda,san-gabriel-valley,2020-11-23,139,23371,594.7541825339096
Valinda,san-gabriel-valley,2020-11-24,150,23371,641.8210602883917
Valley Glen,san-fernando-valley,2020-11-11,0,30016,0
Valley Glen,san-fernando-valley,2020-11-12,6,30016,19.989339019189764
Valley Glen,san-fernando-valley,2020-11-13,15,30016,49.97334754797441
Valley Glen,san-fernando-valley,2020-11-14,31,30016,103.27825159914713
Valley Glen,san-fernando-valley,2020-11-15,41,30016,136.59381663113007
Valley Glen,san-fernando-valley,2020-11-16,51,30016,169.909381663113
Valley Glen,san-fernando-valley,2020-11-17,57,30016,189.89872068230275
Valley Glen,san-fernando-valley,2020-11-18,71,30016,236.54051172707892
Valley Glen,san-fernando-valley,2020-11-19,86,30016,286.51385927505333
Valley Glen,san-fernando-valley,2020-11-20,86,30016,286.51385927505333
Valley Glen,san-fernando-valley,2020-11-21,117,30016,389.79211087420043
Valley Glen,san-fernando-valley,2020-11-22,128,30016,426.43923240938165
Valley Glen,san-fernando-valley,2020-11-23,143,30016,476.4125799573561
Valley Glen,san-fernando-valley,2020-11-24,162,30016,539.7121535181236
Valley Village,san-fernando-valley,2020-11-11,0,24720,0
Valley Village,san-fernando-valley,2020-11-12,2,24720,8.090614886731391
Valley Village,san-fernando-valley,2020-11-13,3,24720,12.135922330097086
Valley Village,san-fernando-valley,2020-11-14,11,24720,44.49838187702266
Valley Village,san-fernando-valley,2020-11-15,18,24720,72.81553398058253
Valley Village,san-fernando-valley,2020-11-16,25,24720,101.13268608414239
Valley Village,san-fernando-valley,2020-11-17,31,24720,125.40453074433658
Valley Village,san-fernando-valley,2020-11-18,41,24720,165.85760517799352
Valley Village,san-fernando-valley,2020-11-19,45,24720,182.03883495145632
Valley Village,san-fernando-valley,2020-11-20,45,24720,182.03883495145632
Valley Village,san-fernando-valley,2020-11-21,60,24720,242.71844660194174
Valley Village,san-fernando-valley,2020-11-22,62,24720,250.80906148867317
Valley Village,san-fernando-valley,2020-11-23,74,24720,299.3527508090615
Valley Village,san-fernando-valley,2020-11-24,76,24720,307.44336569579286
Van Nuys,san-fernando-valley,2020-11-11,0,93194,0
Van Nuys,san-fernando-valley,2020-11-12,31,93194,33.263944030731594
Van Nuys,san-fernando-valley,2020-11-13,80,93194,85.84243620833959
Van Nuys,san-fernando-valley,2020-11-14,142,93194,152.37032426980278
Van Nuys,san-fernando-valley,2020-11-15,175,93194,187.78032920574285
Van Nuys,san-fernando-valley,2020-11-16,219,93194,234.99366912032963
Van Nuys,san-fernando-valley,2020-11-17,258,93194,276.8418567718952
Van Nuys,san-fernando-valley,2020-11-18,314,93194,336.9315621177329
Van Nuys,san-fernando-valley,2020-11-19,374,93194,401.31338927398764
Van Nuys,san-fernando-valley,2020-11-20,374,93194,401.31338927398764
Van Nuys,san-fernando-valley,2020-11-21,494,93194,530.077043586497
Van Nuys,san-fernando-valley,2020-11-22,526,93194,564.4140180698329
Van Nuys,san-fernando-valley,2020-11-23,619,93194,664.2058501620276
Van Nuys,san-fernando-valley,2020-11-24,670,93194,718.9304032448441
Venice,westside,2020-11-11,0,33885,0
Venice,westside,2020-11-12,5,33885,14.755791648221928
Venice,westside,2020-11-13,13,33885,38.36505828537701
Venice,westside,2020-11-14,22,33885,64.92548325217648
Venice,westside,2020-11-15,28,33885,82.63243323004279
Venice,westside,2020-11-16,35,33885,103.2905415375535
Venice,westside,2020-11-17,39,33885,115.09517485613102
Venice,westside,2020-11-18,51,33885,150.50907481186366
Venice,westside,2020-11-19,58,33885,171.16718311937436
Venice,westside,2020-11-20,58,33885,171.16718311937436
Venice,westside,2020-11-21,72,33885,212.48339973439573
Venice,westside,2020-11-22,74,33885,218.38571639368453
Venice,westside,2020-11-23,91,33885,268.55540799763907
Venice,westside,2020-11-24,97,33885,286.2623579755054
Vermont Knolls,south-la,2020-11-11,0,17200,0
Vermont Knolls,south-la,2020-11-12,3,17200,17.441860465116278
Vermont Knolls,south-la,2020-11-13,9,17200,52.32558139534884
Vermont Knolls,south-la,2020-11-14,15,17200,87.20930232558139
Vermont Knolls,south-la,2020-11-15,22,17200,127.90697674418604
Vermont Knolls,south-la,2020-11-16,25,17200,145.34883720930233
Vermont Knolls,south-la,2020-11-17,35,17200,203.48837209302326
Vermont Knolls,south-la,2020-11-18,44,17200,255.81395348837208
Vermont Knolls,south-la,2020-11-19,53,17200,308.13953488372096
Vermont Knolls,south-la,2020-11-20,53,17200,308.13953488372096
Vermont Knolls,south-la,2020-11-21,72,17200,418.60465116279073
Vermont Knolls,south-la,2020-11-22,77,17200,447.6744186046512
Vermont Knolls,south-la,2020-11-23,90,17200,523.2558139534883
Vermont Knolls,south-la,2020-11-24,96,17200,558.1395348837209
Vermont Square,south-la,2020-11-11,0,7657,0
Vermont Square,south-la,2020-11-12,1,7657,13.059945148230378
Vermont Square,south-la,2020-11-13,4,7657,52.23978059292151
Vermont Square,south-la,2020-11-14,7,7657,91.41961603761264
Vermont Square,south-la,2020-11-15,9,7657,117.5395063340734
Vermont Square,south-la,2020-11-16,14,7657,182.83923207522528
Vermont Square,south-la,2020-11-17,22,7657,287.31879326106827
Vermont Square,south-la,2020-11-18,28,7657,365.67846415045057
Vermont Square,south-la,2020-11-19,30,7657,391.7983544469113
Vermont Square,south-la,2020-11-20,30,7657,391.7983544469113
Vermont Square,south-la,2020-11-21,38,7657,496.27791563275434
Vermont Square,south-la,2020-11-22,40,7657,522.3978059292151
Vermont Square,south-la,2020-11-23,48,7657,626.8773671150582
Vermont Square,south-la,2020-11-24,52,7657,679.1171477079796
Vermont Vista,south-la,2020-11-11,0,41186,0
Vermont Vista,south-la,2020-11-12,12,41186,29.136114213567716
Vermont Vista,south-la,2020-11-13,26,41186,63.12824746273005
Vermont Vista,south-la,2020-11-14,39,41186,94.69237119409507
Vermont Vista,south-la,2020-11-15,51,41186,123.82848540766281
Vermont Vista,south-la,2020-11-16,59,41186,143.2525615500413
Vermont Vista,south-la,2020-11-17,78,41186,189.38474238819015
Vermont Vista,south-la,2020-11-18,109,41186,264.65303743990677
Vermont Vista,south-la,2020-11-19,144,41186,349.6333705628126
Vermont Vista,south-la,2020-11-20,144,41186,349.6333705628126
Vermont Vista,south-la,2020-11-21,195,41186,473.4618559704754
Vermont Vista,south-la,2020-11-22,208,41186,505.0259797018404
Vermont Vista,south-la,2020-11-23,240,41186,582.7222842713544
Vermont Vista,south-la,2020-11-24,243,41186,590.0063128247463
Vernon,southeast,2020-11-11,0,209,0
Vernon,southeast,2020-11-12,0,209,0
Vernon,southeast,2020-11-13,2,209,956.9377990430621
Vernon,southeast,2020-11-14,2,209,956.9377990430621
Vernon,southeast,2020-11-15,2,209,956.9377990430621
Vernon,southeast,2020-11-16,2,209,956.9377990430621
Vernon,southeast,2020-11-17,1,209,478.46889952153106
Vernon,southeast,2020-11-18,1,209,478.46889952153106
Vernon,southeast,2020-11-19,1,209,478.46889952153106
Vernon,southeast,2020-11-20,1,209,478.46889952153106
Vernon,southeast,2020-11-21,2,209,956.9377990430621
Vernon,southeast,2020-11-22,2,209,956.9377990430621
Vernon,southeast,2020-11-23,3,209,1435.4066985645934
Vernon,southeast,2020-11-24,3,209,1435.4066985645934
Vernon Central,south-la,2020-11-11,0,51998,0
Vernon Central,south-la,2020-11-12,20,51998,38.463017808377245
Vernon Central,south-la,2020-11-13,29,51998,55.771375822147
Vernon Central,south-la,2020-11-14,46,51998,88.46494095926766
Vernon Central,south-la,2020-11-15,72,51998,138.46686411015807
Vernon Central,south-la,2020-11-16,93,51998,178.8530328089542
Vernon Central,south-la,2020-11-17,109,51998,209.62344705565602
Vernon Central,south-la,2020-11-18,134,51998,257.7022193161276
Vernon Central,south-la,2020-11-19,169,51998,325.0125004807877
Vernon Central,south-la,2020-11-20,169,51998,325.0125004807877
Vernon Central,south-la,2020-11-21,239,51998,459.6330628101081
Vernon Central,south-la,2020-11-22,253,51998,486.55717527597216
Vernon Central,south-la,2020-11-23,307,51998,590.4073233585907
Vernon Central,south-la,2020-11-24,330,51998,634.6397938382245
Victoria Park,central-la,2020-11-11,0,8399,0
Victoria Park,central-la,2020-11-12,4,8399,47.62471722824146
Victoria Park,central-la,2020-11-13,7,8399,83.34325514942256
Victoria Park,central-la,2020-11-14,6,8399,71.43707584236219
Victoria Park,central-la,2020-11-15,14,8399,166.68651029884512
Victoria Park,central-la,2020-11-16,15,8399,178.59268960590546
Victoria Park,central-la,2020-11-17,18,8399,214.31122752708654
Victoria Park,central-la,2020-11-18,21,8399,250.02976544826765
Victoria Park,central-la,2020-11-19,24,8399,285.74830336944876
Victoria Park,central-la,2020-11-20,24,8399,285.74830336944876
Victoria Park,central-la,2020-11-21,33,8399,392.90391713299204
Victoria Park,central-la,2020-11-22,43,8399,511.9657102035957
Victoria Park,central-la,2020-11-23,50,8399,595.3089653530183
Victoria Park,central-la,2020-11-24,53,8399,631.0275032741993
View Heights,south-la,2020-11-11,0,3694,0
View Heights,south-la,2020-11-12,0,3694,0
View Heights,south-la,2020-11-13,0,3694,0
View Heights,south-la,2020-11-14,0,3694,0
View Heights,south-la,2020-11-15,0,3694,0
View Heights,south-la,2020-11-16,0,3694,0
View Heights,south-la,2020-11-17,1,3694,27.070925825663238
View Heights,south-la,2020-11-18,3,3694,81.21277747698971
View Heights,south-la,2020-11-19,3,3694,81.21277747698971
View Heights,south-la,2020-11-20,3,3694,81.21277747698971
View Heights,south-la,2020-11-21,3,3694,81.21277747698971
View Heights,south-la,2020-11-22,3,3694,81.21277747698971
View Heights,south-la,2020-11-23,3,3694,81.21277747698971
View Heights,south-la,2020-11-24,3,3694,81.21277747698971
View Park/Windsor Hills,south-la,2020-11-11,0,11635,0
View Park/Windsor Hills,south-la,2020-11-12,3,11635,25.78427159432746
View Park/Windsor Hills,south-la,2020-11-13,4,11635,34.379028792436614
View Park/Windsor Hills,south-la,2020-11-14,5,11635,42.97378599054577
View Park/Windsor Hills,south-la,2020-11-15,9,11635,77.35281478298238
View Park/Windsor Hills,south-la,2020-11-16,9,11635,77.35281478298238
View Park/Windsor Hills,south-la,2020-11-17,12,11635,103.13708637730984
View Park/Windsor Hills,south-la,2020-11-18,15,11635,128.9213579716373
View Park/Windsor Hills,south-la,2020-11-19,17,11635,146.11087236785562
View Park/Windsor Hills,south-la,2020-11-20,17,11635,146.11087236785562
View Park/Windsor Hills,south-la,2020-11-21,21,11635,180.48990116029222
View Park/Windsor Hills,south-la,2020-11-22,27,11635,232.05844434894715
View Park/Windsor Hills,south-la,2020-11-23,32,11635,275.0322303394929
View Park/Windsor Hills,south-la,2020-11-24,34,11635,292.22174473571124
Walnut,san-gabriel-valley,2020-11-11,0,30532,0
Walnut,san-gabriel-valley,2020-11-12,4,30532,13.101008777675883
Walnut,san-gabriel-valley,2020-11-13,11,30532,36.02777413860868
Walnut,san-gabriel-valley,2020-11-14,17,30532,55.67928730512249
Walnut,san-gabriel-valley,2020-11-15,24,30532,78.60605266605528
Walnut,san-gabriel-valley,2020-11-16,28,30532,91.70706144373116
Walnut,san-gabriel-valley,2020-11-17,37,30532,121.1843311935019
Walnut,san-gabriel-valley,2020-11-18,42,30532,137.56059216559674
Walnut,san-gabriel-valley,2020-11-19,47,30532,153.9368531376916
Walnut,san-gabriel-valley,2020-11-20,47,30532,153.9368531376916
Walnut,san-gabriel-valley,2020-11-21,59,30532,193.23987947071925
Walnut,san-gabriel-valley,2020-11-22,63,30532,206.34088824839515
Walnut,san-gabriel-valley,2020-11-23,77,30532,252.19441897026073
Walnut,san-gabriel-valley,2020-11-24,80,30532,262.0201755535176
Walnut Park,southeast,2020-11-11,0,16143,0
Walnut Park,southeast,2020-11-12,5,16143,30.9731772285201
Walnut Park,southeast,2020-11-13,12,16143,74.33562534844825
Walnut Park,southeast,2020-11-14,16,16143,99.11416713126434
Walnut Park,southeast,2020-11-15,20,16143,123.8927089140804
Walnut Park,southeast,2020-11-16,24,16143,148.6712506968965
Walnut Park,southeast,2020-11-17,28,16143,173.44979247971256
Walnut Park,southeast,2020-11-18,35,16143,216.81224059964072
Walnut Park,southeast,2020-11-19,43,16143,266.36932416527287
Walnut Park,southeast,2020-11-20,43,16143,266.36932416527287
Walnut Park,southeast,2020-11-21,60,16143,371.6781267422412
Walnut Park,southeast,2020-11-22,66,16143,408.84593941646534
Walnut Park,southeast,2020-11-23,76,16143,470.79229387350557
Walnut Park,southeast,2020-11-24,85,16143,526.5440128848417
Watts,south-la,2020-11-11,0,42674,0
Watts,south-la,2020-11-12,13,42674,30.4635140835169
Watts,south-la,2020-11-13,25,42674,58.58368092984018
Watts,south-la,2020-11-14,39,42674,91.39054225055068
Watts,south-la,2020-11-15,55,42674,128.88409804564841
Watts,south-la,2020-11-16,69,42674,161.69095936635892
Watts,south-la,2020-11-17,75,42674,175.75104278952054
Watts,south-la,2020-11-18,104,42674,243.7081126681352
Watts,south-la,2020-11-19,133,42674,311.6651825467498
Watts,south-la,2020-11-20,133,42674,311.6651825467498
Watts,south-la,2020-11-21,177,42674,414.77246098326856
Watts,south-la,2020-11-22,194,42674,454.6093640155598
Watts,south-la,2020-11-23,216,42674,506.1630032338192
Watts,south-la,2020-11-24,229,42674,536.626517317336
Wellington Square,central-la,2020-11-11,0,4915,0
Wellington Square,central-la,2020-11-12,0,4915,0
Wellington Square,central-la,2020-11-13,1,4915,20.34587995930824
Wellington Square,central-la,2020-11-14,2,4915,40.69175991861648
Wellington Square,central-la,2020-11-15,2,4915,40.69175991861648
Wellington Square,central-la,2020-11-16,3,4915,61.03763987792472
Wellington Square,central-la,2020-11-17,6,4915,122.07527975584944
Wellington Square,central-la,2020-11-18,11,4915,223.80467955239064
Wellington Square,central-la,2020-11-19,11,4915,223.80467955239064
Wellington Square,central-la,2020-11-20,11,4915,223.80467955239064
Wellington Square,central-la,2020-11-21,14,4915,284.84231943031534
Wellington Square,central-la,2020-11-22,14,4915,284.84231943031534
Wellington Square,central-la,2020-11-23,17,4915,345.8799593082401
Wellington Square,central-la,2020-11-24,17,4915,345.8799593082401
West Adams,south-la,2020-11-11,0,27630,0
West Adams,south-la,2020-11-12,11,27630,39.81179876945349
West Adams,south-la,2020-11-13,27,27630,97.7198697068404
West Adams,south-la,2020-11-14,34,27630,123.05465074194716
West Adams,south-la,2020-11-15,49,27630,177.34346724574738
West Adams,south-la,2020-11-16,58,27630,209.9167571480275
West Adams,south-la,2020-11-17,60,27630,217.15526601520088
West Adams,south-la,2020-11-18,72,27630,260.58631921824104
West Adams,south-la,2020-11-19,90,27630,325.7328990228013
