mapla.region.slug,date,cases,population,rate.cases,new.cases,new.cases.14day,new.cases.14dayavg,rate.new.cases.14dayavg
southeast,2020-12-11,81319,1219178,6669.985842920394,2176,18093,1292.357142857143,106.00233459405787
southeast,2020-12-12,83046,1219178,6811.638661458786,1727,19262,1375.857142857143,112.8512114602743
southeast,2020-12-13,85534,1219178,7015.710585328803,2488,20922,1494.4285714285713,122.57673378526937
southeast,2020-12-14,86673,1219178,7109.134187132641,1139,21364,1526,125.16630057300902
southeast,2020-12-15,88401,1219178,7250.869028148474,1728,21931,1566.5,128.4882109093176
southeast,2020-12-16,92037,1219178,7549.102756119287,3636,24713,1765.2142857142858,144.78724892626718
southeast,2020-12-17,94174,1219178,7724.384790407964,2137,25587,1827.642857142857,149.90779501786096
southeast,2020-12-18,96735,1219178,7934.444355131081,2561,26927,1923.357142857143,157.75851785851967
southeast,2020-12-19,99289,1219178,8143.929762512118,2554,28145,2010.357142857143,164.8944733957751
southeast,2020-12-20,101311,1219178,8309.779211895227,2022,28321,2022.9285714285713,165.9256131121601
southeast,2020-12-21,103316,1219178,8474.234279161861,2005,28957,2068.3571428571427,169.65177708727867
southeast,2020-12-22,105116,1219178,8621.874738553353,1800,29335,2095.3571428571427,171.86638397815108
southeast,2020-12-23,108464,1219178,8896.485993021528,3348,31297,2235.5,183.36124831648866
southeast,2020-12-24,110513,1219178,9064.550049295509,2049,31370,2240.714285714286,183.7889369488529
southeast,2020-12-26,115566,1219178,9479.009627798401,5053,34247,2446.214285714286,200.64455606271488
southeast,2020-12-27,117568,1219178,9643.218627632716,2002,34522,2465.8571428571427,202.25571186956643
southeast,2020-12-28,120096,1219178,9850.571450600322,2528,34562,2468.714285714286,202.49006180510852
southeast,2020-12-29,122141,1219178,10018.307416964544,2045,35468,2533.4285714285716,207.79808784513594
southeast,2020-12-30,123663,1219178,10143.145627627795,1522,35262,2518.714285714286,206.5911856770944
southeast,2020-12-31,124806,1219178,10236.897319341393,1143,32769,2340.6428571428573,191.9853259444361
southeast,2021-01-01,128764,1219178,10561.542285047793,3958,34590,2470.714285714286,202.65410675998794
southeast,2021-01-02,131790,1219178,10809.74230178038,3026,35055,2503.9285714285716,205.3784247606643
southeast,2021-01-03,133567,1219178,10955.49624419076,1777,34278,2448.4285714285716,200.82617726275993
southeast,2021-01-04,135085,1219178,11080.006364944249,1518,33774,2412.4285714285716,197.87336807493014
southeast,2021-01-05,137266,1219178,11258.897388240273,2181,33950,2425,198.90450779131513
southeast,2021-01-06,138925,1219178,11394.972678312764,1659,33809,2414.9285714285716,198.07842426852943
southeast,2021-01-07,141791,1219178,11630.049098654996,2866,33327,2380.5,195.2545075452477
southeast,2021-01-08,144537,1219178,11855.28282170446,2746,34024,2430.285714285714,199.3380551720679
southeast,2021-01-09,147309,1219178,12082.649129167357,2772,31743,2267.3571428571427,185.9742500977825
southeast,2021-01-10,149533,1219178,12265.06711899329,2224,31965,2283.214285714286,187.27489224004088
southeast,2021-01-11,151700,1219178,12442.809827605157,2167,31604,2257.4285714285716,185.1598840717739
southeast,2021-01-12,153537,1219178,12593.485118661918,1837,31396,2242.5714285714284,183.9412644069552
southeast,2021-01-13,155517,1219178,12755.889623992558,1980,31854,2275.285714285714,186.6245711689117
southeast,2021-01-14,157841,1219178,12946.509861562463,2324,33035,2359.6428571428573,193.54375301579074
southeast,2021-01-15,157841,1219178,12946.509861562463,0,29077,2076.9285714285716,170.35482689390489
verdugos,2020-03-27,55,436717,12.593968176187326,,,,
verdugos,2020-03-28,65,436717,14.883780571857747,10,,,
verdugos,2020-03-29,76,436717,17.402574207095213,11,,,
verdugos,2020-03-30,109,436717,24.95895511280761,33,,,
verdugos,2020-03-31,134,436717,30.683486101983668,25,,,
verdugos,2020-04-01,150,456518,32.85741197499332,16,,,
verdugos,2020-04-02,169,456518,37.019350825159144,19,,,
verdugos,2020-04-03,192,456518,42.057487327991446,23,,,
verdugos,2020-04-04,217,456518,47.53372265715701,25,,,
verdugos,2020-04-05,241,456518,52.79090857315593,24,,,
verdugos,2020-04-06,272,456518,59.58144038132122,31,,,
verdugos,2020-04-07,289,456518,63.305280405153795,17,,,
verdugos,2020-04-08,316,456518,69.21961456065259,27,,,
verdugos,2020-04-09,330,456518,72.2863063449853,14,,,
verdugos,2020-04-10,411,456518,90.02930881148168,81,356,25.428571428571427,5.570113649094106
verdugos,2020-04-11,432,456518,94.62934648798075,21,367,26.214285714285715,5.742223902296451
verdugos,2020-04-12,447,456518,97.91508768548009,15,371,26.5,5.804809448915486
verdugos,2020-04-13,503,456518,110.18185482281092,56,394,28.142857142857142,6.164676341974937
verdugos,2020-04-14,539,456518,118.06763369680932,36,405,28.928571428571427,6.3367865951772835
verdugos,2020-04-15,556,456518,121.7914737206419,17,406,29,6.352432981832041
verdugos,2020-04-16,567,456518,124.20101726547475,11,398,28.428571428571427,6.227261888593972
verdugos,2020-04-17,627,456518,137.34398205547208,60,435,31.071428571428573,6.8061781948200455
verdugos,2020-04-18,647,456518,141.7249703188045,20,430,30.714285714285715,6.7279462615462515
verdugos,2020-04-19,654,456518,143.2583162109709,7,413,29.5,6.461957688415352
verdugos,2020-04-20,673,456518,147.4202550611367,19,401,28.642857142857142,6.274201048558249
verdugos,2020-04-21,750,456518,164.2870598749666,77,461,32.92857142857143,7.212984247843772
verdugos,2020-04-22,796,456518,174.36333288063122,46,480,34.285714285714285,7.510265594284188
verdugos,2020-04-23,836,456518,183.1253094072961,40,506,36.142857142857146,7.917071647307915
verdugos,2020-04-24,922,456518,201.96355893962559,86,511,36.5,7.995303580581708
verdugos,2020-04-25,932,456518,204.15405307129183,10,500,35.714285714285715,7.823193327379362
verdugos,2020-04-26,974,456518,213.35412842428997,42,527,37.642857142857146,8.245645767057848
verdugos,2020-04-27,1024,456518,224.30659908262103,50,521,37.214285714285715,8.151767447129295
verdugos,2020-04-28,1046,456518,229.12568617228672,22,507,36.214285714285715,7.932718033962673
verdugos,2020-04-29,1108,456518,242.70674978861732,62,552,39.42857142857143,8.636805433426817
verdugos,2020-04-30,1098,456518,240.5162556569511,-10,531,37.92857142857143,8.308231313676883
verdugos,2020-05-01,1187,456518,260.01165342878045,89,560,40,8.761976526664885
verdugos,2020-05-02,1216,456518,266.3640864106125,29,569,40.642857142857146,8.902794006557714
verdugos,2020-05-03,1226,456518,268.5545805422787,10,572,40.857142857142854,8.94973316652199
verdugos,2020-05-04,1284,456518,281.2594465059428,58,611,43.642857142857146,9.559942246057581
verdugos,2020-05-05,1346,456518,294.8405101222734,62,596,42.57142857142857,9.325246446236198
verdugos,2020-05-06,1390,456518,304.47868430160474,44,594,42.42857142857143,9.293953672926682
verdugos,2020-05-07,1418,456518,310.61206787027015,28,582,41.57142857142857,9.106197033069577
verdugos,2020-05-08,1445,456518,316.52640202576896,27,523,37.357142857142854,8.183060220438811
verdugos,2020-05-09,1502,456518,329.01221857626643,57,570,40.714285714285715,8.918440393212473
verdugos,2020-05-10,1524,456518,333.8313056659321,22,550,39.285714285714285,8.605512660117297
verdugos,2020-05-11,1541,456518,337.5551456897647,17,517,36.92857142857143,8.089181900510262
verdugos,2020-05-12,1625,456518,355.95529639576097,84,579,41.357142857142854,9.0592578731053
verdugos,2020-05-13,1670,462921,360.75269862460334,45,562,40.142857142857146,8.671643140591407
verdugos,2020-05-14,1691,462921,365.2891098049127,21,593,42.357142857142854,9.149972210624028
verdugos,2020-05-15,1746,462921,377.170186705723,55,559,39.92857142857143,8.62535323058825
verdugos,2020-05-16,1809,462921,390.77942024665117,63,593,42.357142857142854,9.149972210624028
verdugos,2020-05-17,1842,462921,397.9080663871373,33,616,44,9.504861520648232
verdugos,2020-05-18,1845,462921,398.55612512718153,3,561,40.07142857142857,8.656213170590354
verdugos,2020-05-19,1862,462921,402.22845798743197,17,516,36.857142857142854,7.961864520542998
verdugos,2020-05-20,1942,462921,419.5100243886106,80,552,39.42857142857143,8.517343440580882
verdugos,2020-05-21,1977,462921,427.0707096891262,35,559,39.92857142857143,8.62535323058825
verdugos,2020-05-22,2007,462921,433.5512970895682,30,562,40.142857142857146,8.671643140591407
verdugos,2020-05-23,2048,462921,442.40809987017224,41,546,39,8.424763620574568
verdugos,2020-05-24,2089,462921,451.26490265077626,41,565,40.357142857142854,8.717933050594562
verdugos,2020-05-25,2105,462921,454.721215931012,16,564,40.285714285714285,8.70250308059351
verdugos,2020-05-26,2163,462921,467.2503515718665,58,538,38.42857142857143,8.30132386056615
verdugos,2020-05-27,2193,462921,473.7309389723085,30,523,37.357142857142854,8.069874310550365
verdugos,2020-05-28,2218,462921,479.13142847267676,25,527,37.642857142857146,8.131594190554575
verdugos,2020-05-29,2234,462921,482.5877417529125,16,488,34.857142857142854,7.529825360513533
verdugos,2020-05-30,2260,462921,488.20425083329553,26,451,32.214285714285715,6.958916470474597
verdugos,2020-05-31,2274,462921,491.22852495350185,14,432,30.857142857142858,6.665747040454604
verdugos,2020-06-01,2281,462921,492.7406620136049,7,436,31.142857142857142,6.727466920458813
verdugos,2020-06-02,2299,462921,496.6290144538701,18,437,31.214285714285715,6.742896890459866
verdugos,2020-06-03,2312,462921,499.43726899406164,13,370,26.428571428571427,5.70908890038936
verdugos,2020-06-04,2382,462921,514.5586395950929,70,405,28.928571428571427,6.24913785042619
verdugos,2020-06-05,2399,462921,518.2309724553434,17,392,28,6.0485482404125115
verdugos,2020-06-06,2415,462921,521.687285735579,16,367,26.214285714285715,5.662798990386203
verdugos,2020-06-07,2442,462921,527.5198143959768,27,353,25.214285714285715,5.44677941037147
verdugos,2020-06-08,2450,462921,529.2479710360948,8,345,24.642857142857142,5.323339650363051
verdugos,2020-06-09,2480,462921,535.7285584365367,30,317,22.642857142857142,4.891300490333586
verdugos,2020-06-10,2486,462921,537.0246759166251,6,293,20.928571428571427,4.520981210308331
verdugos,2020-06-11,2526,462921,545.6654591172144,40,308,22,4.752430760324116
verdugos,2020-06-12,2534,462921,547.3936157573323,8,300,21.428571428571427,4.628991000315697
verdugos,2020-06-13,2567,462921,554.5222618978185,33,307,21.928571428571427,4.737000790323063
verdugos,2020-06-14,2593,462921,560.1387709782015,26,319,22.785714285714285,4.9221604303356905
verdugos,2020-06-15,2596,462921,560.7868297182457,3,315,22.5,4.860440550331482
verdugos,2020-06-16,2655,462921,573.5319849391149,59,356,25.428571428571427,5.493069320374627
verdugos,2020-06-17,2716,462921,586.7091793200135,61,404,28.857142857142858,6.23370788042514
verdugos,2020-06-18,2757,462921,595.5659821006176,41,375,26.785714285714285,5.786238750394621
verdugos,2020-06-19,2798,462921,604.4227848812216,41,399,28.5,6.156558030419878
verdugos,2020-06-20,2844,462921,614.3596855618994,46,429,30.642857142857142,6.619457130451446
verdugos,2020-06-21,2863,462921,618.4640575821792,19,421,30.071428571428573,6.496017370443029
verdugos,2020-06-22,2928,462921,632.5053302831368,65,478,34.142857142857146,7.375525660503011
verdugos,2020-06-23,2968,462921,641.1461134837261,40,488,34.857142857142854,7.529825360513533
verdugos,2020-06-24,3000,462921,648.0587400441976,32,514,36.714285714285715,7.931004580540894
verdugos,2020-06-25,3046,462921,657.9956407248752,46,520,37.142857142857146,8.02358440054721
verdugos,2020-06-26,3088,462921,667.068463085494,42,554,39.57142857142857,8.548203380582986
verdugos,2020-06-27,3107,462921,671.172835105774,19,540,38.57142857142857,8.332183800568254
verdugos,2020-06-28,3185,462921,688.0223623469232,78,592,42.285714285714285,9.134542240622975
verdugos,2020-06-29,3235,462921,698.8233413476597,50,639,45.642857142857146,9.859750830672436
verdugos,2020-06-30,3320,462921,717.185005648912,85,665,47.5,10.260930050699795
verdugos,2020-07-01,3351,462921,723.8816126293688,31,635,45.357142857142854,9.798030950668226
verdugos,2020-07-02,3404,462921,735.3306503701496,53,647,46.214285714285715,9.983190590680854
verdugos,2020-07-06,3575,462921,772.2699985526689,171,777,55.5,11.989086690817656
verdugos,2020-07-07,3646,462921,787.6073887337149,71,802,57.285714285714285,12.374835940843964
verdugos,2020-07-08,3687,462921,796.4641915143188,41,824,58.857142857142854,12.714295280867114
verdugos,2020-07-09,3740,462921,807.9132292550996,53,812,58,12.529135640854488
verdugos,2020-07-10,3789,462921,818.4981886758217,49,821,58.642857142857146,12.668005370863959
verdugos,2020-07-11,3859,462921,833.6195592768528,70,859,61.357142857142854,13.254344230903946
verdugos,2020-07-12,3950,462921,853.2773410581935,91,904,64.57142857142857,13.948692880951299
verdugos,2020-07-13,4000,462921,864.0783200589301,50,912,65.14285714285714,14.072132640959719
verdugos,2020-07-14,4065,462921,878.1195927598878,65,958,68.42857142857143,14.781911261008126
verdugos,2020-07-15,4141,462921,894.5370808410074,76,956,68.28571428571429,14.751051321006022
verdugos,2020-07-16,4220,462921,911.6026276621712,79,985,70.35714285714286,15.19852045103654
verdugos,2020-07-17,4311,462921,931.260409443512,91,991,70.78571428571429,15.291100271042854
verdugos,2020-07-18,4382,462921,946.597799624558,71,1031,73.64285714285714,15.908299071084947
verdugos,2020-07-19,4445,462921,960.2070331654861,63,1041,74.35714285714286,16.06259877109547
verdugos,2020-07-20,4493,462921,970.5759730061932,48,918,65.57142857142857,14.164712460966033
verdugos,2020-07-21,4600,462921,993.6900680677696,107,954,68.14285714285714,14.720191381003916
verdugos,2020-07-22,4727,462921,1021.1245547296406,127,1040,74.28571428571429,16.04716880109442
verdugos,2020-07-23,4775,462921,1031.4934945703478,48,1035,73.92857142857143,15.970018951089155
verdugos,2020-07-24,4844,462921,1046.3988455913643,69,1055,75.35714285714286,16.278618351110204
verdugos,2020-07-25,4926,462921,1064.1124511525725,82,1067,76.21428571428571,16.46377799112283
verdugos,2020-07-26,4984,462921,1076.641586793427,58,1034,73.85714285714286,15.954588981088104
verdugos,2020-07-27,5022,462921,1084.8503308339868,38,1022,73,15.769429341075476
verdugos,2020-07-28,5077,462921,1096.7314077347971,55,1012,72.28571428571429,15.615129641064954
verdugos,2020-07-29,5212,462921,1125.8940510367859,135,1071,76.5,16.525497871127037
verdugos,2020-07-30,5275,462921,1139.503284577714,63,1055,75.35714285714286,16.278618351110204
verdugos,2020-07-31,5349,462921,1155.4887334988043,74,1038,74.14285714285714,16.01630886109231
verdugos,2020-08-01,5410,462921,1168.665927879703,61,1028,73.42857142857143,15.862009161081788
verdugos,2020-08-02,5447,462921,1176.6586523402482,37,1002,71.57142857142857,15.460829941054428
verdugos,2020-08-03,5482,462921,1184.2193376407636,35,989,70.64285714285714,15.260240331040748
verdugos,2020-08-04,5523,462921,1193.0761404213679,41,923,65.92857142857143,14.241862310971294
verdugos,2020-08-05,5579,462921,1205.173236902193,56,852,60.857142857142854,13.14633444089658
verdugos,2020-08-06,5676,462921,1226.1271361636218,97,901,64.35714285714286,13.902402970948145
verdugos,2020-08-07,5761,462921,1244.4888004648742,85,917,65.5,14.149282490964982
verdugos,2020-08-08,5813,462921,1255.7218186256403,52,887,63.357142857142854,13.686383390933411
verdugos,2020-08-09,5880,462921,1270.1951304866272,67,896,64,13.825253120942882
verdugos,2020-08-10,5923,462921,1279.4839724272608,43,901,64.35714285714286,13.902402970948145
verdugos,2020-08-11,5948,462921,1284.8844619276292,25,871,62.214285714285715,13.439503870916575
verdugos,2020-08-12,5992,462921,1294.3893234482773,44,780,55.714285714285715,12.035376600820813
verdugos,2020-08-13,6059,462921,1308.8626353092645,67,784,56,12.097096480825023
verdugos,2020-08-14,6107,462921,1319.2315751499716,48,758,54.142857142857146,11.695917260797662
verdugos,2020-08-15,6180,462921,1335.001004491047,73,770,55,11.881076900810289
verdugos,2020-08-16,6217,462921,1342.9937289515922,37,770,55,11.881076900810289
verdugos,2020-08-17,6237,462921,1347.3141205518868,20,755,53.92857142857143,11.649627350794505
verdugos,2020-08-18,6274,462921,1355.306845012432,37,751,53.642857142857146,11.587907470790295
verdugos,2020-08-19,6336,462921,1368.7000589733454,62,757,54.07142857142857,11.68048729079661
verdugos,2020-08-20,6390,462921,1380.3651162941408,54,714,51,11.016998580751359
verdugos,2020-08-21,6451,462921,1393.5423106750395,61,690,49.285714285714285,10.646679300726102
verdugos,2020-08-22,6509,462921,1406.071446315894,58,696,49.714285714285715,10.739259120732418
verdugos,2020-08-23,6546,462921,1414.0641707764391,37,666,47.57142857142857,10.276360020700848
verdugos,2020-08-24,6583,462921,1422.0568952369842,37,660,47.142857142857146,10.183780200694535
verdugos,2020-08-25,6648,462921,1436.098167937942,65,700,50,10.800979000736627
verdugos,2020-08-26,6700,462921,1447.331186098708,52,708,50.57142857142857,10.924418760745045
verdugos,2020-08-27,6763,462921,1460.9404196396363,63,704,50.285714285714285,10.862698880740837
verdugos,2020-08-28,6815,462921,1472.1734378004023,52,708,50.57142857142857,10.924418760745045
verdugos,2020-08-29,6872,462921,1484.4865538612419,57,692,49.42857142857143,10.677539240728208
verdugos,2020-08-30,6894,462921,1489.238984621566,22,677,48.357142857142854,10.446089690712423
verdugos,2020-08-31,6922,462921,1495.2875328619787,28,685,48.92857142857143,10.569529450720843
verdugos,2020-09-01,6970,462921,1505.656472702686,48,696,49.714285714285715,10.739259120732418
verdugos,2020-09-02,7030,462921,1518.6176475035697,60,694,49.57142857142857,10.708399180730312
verdugos,2020-09-03,7008,462921,1513.8652167432456,-22,618,44.142857142857146,9.535721460650338
verdugos,2020-09-04,7133,462921,1540.867664245087,125,682,48.714285714285715,10.523239540717684
verdugos,2020-09-05,7182,462921,1551.4526236658091,49,673,48.07142857142857,10.384369810708215
verdugos,2020-09-06,7204,462921,1556.205054426133,22,658,47,10.15292026069243
verdugos,2020-09-07,7217,462921,1559.0133089663245,13,634,45.285714285714285,9.782600980667173
verdugos,2020-09-08,7233,462921,1562.4696222465604,16,585,41.785714285714285,9.02653245061561
verdugos,2020-09-09,7266,462921,1569.5982683870463,33,566,40.42857142857143,8.733363020595617
verdugos,2020-09-10,7301,462921,1577.1589536875622,35,538,38.42857142857143,8.30132386056615
verdugos,2020-09-11,7356,462921,1589.0400305883722,55,541,38.642857142857146,8.347613770569309
verdugos,2020-09-12,7396,462921,1597.6808137889618,40,524,37.42857142857143,8.08530428055142
verdugos,2020-09-13,7417,462921,1602.2172249692712,21,523,37.357142857142854,8.069874310550365
verdugos,2020-09-14,7438,462921,1606.7536361495806,21,516,36.857142857142854,7.961864520542998
verdugos,2020-09-15,7462,462921,1611.9381060699343,24,492,35.142857142857146,7.591545240517744
verdugos,2020-09-16,7510,462921,1622.3070459106411,48,480,34.285714285714285,7.406385600505115
verdugos,2020-09-17,7555,462921,1632.0279270113042,45,547,39.07142857142857,8.440193590575621
verdugos,2020-09-18,7612,462921,1644.341043072144,57,479,34.214285714285715,7.390955630504063
verdugos,2020-09-19,7664,462921,1655.57406123291,52,482,34.42857142857143,7.43724554050722
verdugos,2020-09-20,7699,462921,1663.1347465334259,35,495,35.357142857142854,7.6378351505209
verdugos,2020-09-21,7737,462921,1671.3434905739857,38,520,37.142857142857146,8.02358440054721
verdugos,2020-09-22,7773,462921,1679.120195454516,36,540,38.57142857142857,8.332183800568254
verdugos,2020-09-23,7823,462921,1689.9211744552524,50,557,39.785714285714285,8.594493290586144
verdugos,2020-09-24,7869,462921,1699.8580751359304,46,568,40.57142857142857,8.76422296059772
verdugos,2020-09-25,7908,462921,1708.2828387565048,39,552,39.42857142857143,8.517343440580882
verdugos,2020-09-26,7956,462921,1718.651778597212,48,560,40,8.640783200589302
verdugos,2020-09-27,7992,462921,1726.4284834777425,36,575,41.07142857142857,8.872232750605086
verdugos,2020-09-28,8008,462921,1729.8847967579784,16,570,40.714285714285715,8.795082900599825
verdugos,2020-09-29,8047,462921,1738.3095603785525,39,585,41.785714285714285,9.02653245061561
verdugos,2020-09-30,8086,462921,1746.7343239991274,39,576,41.142857142857146,8.887662720606139
verdugos,2020-10-01,8139,462921,1758.1833617399082,53,584,41.714285714285715,9.011102480614557
verdugos,2020-10-02,8190,462921,1769.2003603206595,51,578,41.285714285714285,8.918522660608243
verdugos,2020-10-03,8249,462921,1781.9455155415287,59,585,41.785714285714285,9.02653245061561
verdugos,2020-10-04,8272,462921,1786.9139658818676,23,573,40.92857142857143,8.841372810602982
verdugos,2020-10-05,8279,462921,1788.4261029419708,7,542,38.714285714285715,8.36304374057036
verdugos,2020-10-06,8329,462921,1799.2270819427072,50,556,39.714285714285715,8.579063320585092
verdugos,2020-10-07,8373,462921,1808.7319434633555,44,550,39.285714285714285,8.486483500578776
verdugos,2020-10-08,8408,462921,1816.292628763871,35,539,38.5,8.316753830567203
verdugos,2020-10-09,8459,462921,1827.3096273446226,51,551,39.357142857142854,8.50191347057983
verdugos,2020-10-10,8490,462921,1834.0062343250793,31,534,38.142857142857146,8.239603980561942
verdugos,2020-10-11,8515,462921,1839.4067238254474,25,523,37.357142857142854,8.069874310550365
verdugos,2020-10-12,8533,462921,1843.2950762657129,18,525,37.5,8.10073425055247
verdugos,2020-10-13,8555,462921,1848.047507026037,22,508,36.285714285714285,7.83842476053458
verdugos,2020-10-14,8589,462921,1855.3921727465377,34,503,35.92857142857143,7.761274910529319
verdugos,2020-10-15,8634,462921,1865.113053847201,45,495,35.357142857142854,7.6378351505209
verdugos,2020-10-16,8678,462921,1874.6179153678488,44,488,34.857142857142854,7.529825360513533
verdugos,2020-10-17,8713,462921,1882.1786006683647,35,464,33.142857142857146,7.159506080488279
verdugos,2020-10-18,8716,462921,1882.8266594084087,3,444,31.714285714285715,6.850906680467233
verdugos,2020-10-19,8748,462921,1889.7392859688803,32,469,33.5,7.236655930493541
verdugos,2020-10-20,8776,462921,1895.787834209293,28,447,31.928571428571427,6.897196590470389
verdugos,2020-10-21,8823,462921,1905.9407544699852,47,450,32.142857142857146,6.943486500473547
verdugos,2020-10-22,8939,462921,1930.999025751694,116,531,37.92857142857143,8.193314070558785
verdugos,2020-10-23,9059,462921,1956.9213753534623,120,600,42.857142857142854,9.257982000631394
verdugos,2020-10-24,9128,462921,1971.8267263744788,69,638,45.57142857142857,9.844320860671381
verdugos,2020-10-25,9141,462921,1974.63498091467,13,626,44.714285714285715,9.659161220658754
verdugos,2020-10-26,9178,462921,1982.627705375215,37,645,46.07142857142857,9.952330650678748
verdugos,2020-10-27,9258,462921,1999.9092717763938,80,703,50.214285714285715,10.847268910739784
verdugos,2020-10-28,9321,462921,2013.518505317322,63,732,52.285714285714285,11.2947380407703
verdugos,2020-10-29,9374,462921,2024.9675430581028,53,740,52.857142857142854,11.41817780077872
verdugos,2020-10-30,9429,462921,2036.848619958913,55,751,53.642857142857146,11.587907470790295
verdugos,2020-10-31,9493,462921,2050.673873079856,64,780,55.714285714285715,12.035376600820813
verdugos,2020-11-01,9542,462921,2061.2588325005777,49,826,59,12.74515522086922
verdugos,2020-11-02,9569,462921,2067.0913611609753,27,821,58.642857142857146,12.668005370863959
verdugos,2020-11-03,9614,462921,2076.812242261639,45,838,59.857142857142854,12.930314860881847
verdugos,2020-11-04,9669,462921,2088.693319162449,55,846,60.42857142857143,13.053754620890267
verdugos,2020-11-05,9753,462921,2106.8389638836866,84,814,58.142857142857146,12.559995580856592
verdugos,2020-11-06,9843,462921,2126.2807260850122,90,784,56,12.097096480825023
verdugos,2020-11-07,9908,462921,2140.3219987859698,65,780,55.714285714285715,12.035376600820813
verdugos,2020-11-08,9985,462921,2156.955506447104,77,844,60.285714285714285,13.022894680888163
verdugos,2020-11-09,10035,462921,2167.756485447841,50,857,61.214285714285715,13.223484290901842
verdugos,2020-11-10,10108,462921,2183.5259147889165,73,850,60.714285714285715,13.115474500894475
verdugos,2020-11-11,10179,462921,2198.8633049699624,71,858,61.285714285714285,13.238914260902892
verdugos,2020-11-12,10241,462921,2212.256518930876,62,867,61.92857142857143,13.377783990912366
verdugos,2020-11-13,10325,462921,2230.4021636521134,84,896,64,13.825253120942882
verdugos,2020-11-14,10454,462921,2258.268689474014,129,961,68.64285714285714,14.828201171011282
verdugos,2020-11-15,10529,462921,2274.4701579751186,75,987,70.5,15.229380391038644
verdugos,2020-11-16,10605,462921,2290.8876460562383,76,1036,74,15.985448921090208
verdugos,2020-11-17,10711,462921,2313.7857215378003,106,1097,78.35714285714286,16.9266770911544
verdugos,2020-11-18,10838,462921,2341.220208199671,127,1169,83.5,18.037634931230166
verdugos,2020-11-19,10947,462921,2364.7663424212774,109,1194,85.28571428571429,18.423384181256477
verdugos,2020-11-20,11068,462921,2390.9047116030597,121,1225,87.5,18.901713251289095
verdugos,2020-11-21,11280,462921,2436.700862566183,212,1372,98,21.16991884144379
verdugos,2020-11-22,11411,462921,2464.999427548113,131,1426,101.85714285714286,22.003137221500612
verdugos,2020-11-23,11581,462921,2501.7227561506174,170,1546,110.42857142857143,23.854733621626895
verdugos,2020-11-24,11727,462921,2533.2616148327684,146,1619,115.64285714285714,24.981121431703713
verdugos,2020-11-25,11823,462921,2553.999494514183,96,1644,117.42857142857143,25.36687068173002
verdugos,2020-11-26,11963,462921,2584.2422357162454,140,1722,123,26.5704083418121
verdugos,2020-11-27,12066,462921,2606.492252457763,103,1741,124.35714285714286,26.863577771832098
verdugos,2020-11-28,12289,462921,2654.664618801048,223,1835,131.07142857142858,28.31399495193102
verdugos,2020-11-29,12423,462921,2683.611242523022,134,1894,135.28571428571428,29.2243631819931
verdugos,2020-11-30,12584,462921,2718.3903949053943,161,1979,141.35714285714286,30.53591063208255
verdugos,2020-12-01,12738,462921,2751.657410227663,154,2027,144.78571428571428,31.27654919213306
verdugos,2020-12-02,12968,462921,2801.3419136310517,230,2130,152.14285714285714,32.86583610224145
verdugos,2020-12-03,13175,462921,2846.057966694101,207,2228,159.14285714285714,34.377973162344574
verdugos,2020-12-04,13439,462921,2903.0871358179907,264,2371,169.35714285714286,36.58445887249506
verdugos,2020-12-05,13695,462921,2958.388148301762,256,2415,172.5,37.263377552541364
verdugos,2020-12-06,14034,462921,3031.6187859267566,339,2623,187.35714285714286,40.47281131276025
verdugos,2020-12-07,14199,462921,3067.262016629187,165,2618,187,40.39566146275498
verdugos,2020-12-08,14498,462921,3131.8518710535927,299,2771,197.92857142857142,42.75644687291599
verdugos,2020-12-09,14764,462921,3189.313079337511,266,2941,210.07142857142858,45.37954177309489
verdugos,2020-12-10,15109,462921,3263.8398344425937,345,3146,224.71428571428572,48.54268562331061
verdugos,2020-12-11,15442,462921,3335.7743545875,333,3376,241.14285714285714,52.09157872355265
verdugos,2020-12-12,15760,462921,3404.468581032185,318,3471,247.92857142857142,53.55742587365262
verdugos,2020-12-13,16019,462921,3460.417652256,259,3596,256.85714285714283,55.48617212378415
verdugos,2020-12-14,16146,462921,3487.8521389178713,127,3562,254.42857142857142,54.96155314374838
verdugos,2020-12-15,16476,462921,3559.138600322733,330,3738,267,57.67722786393359
verdugos,2020-12-16,17035,462921,3679.893545550969,559,4067,290.5,62.7536879942798
verdugos,2020-12-17,17475,462921,3774.942160757451,440,4300,307.14285714285717,66.348871004525
verdugos,2020-12-18,17925,462921,3872.150971764081,450,4486,320.42857142857144,69.21884542472073
verdugos,2020-12-19,18253,462921,3943.0053940089133,328,4558,325.57142857142856,70.3298032647965
verdugos,2020-12-20,18641,462921,4026.820991054629,388,4607,329.07142857142856,71.08587179484805
verdugos,2020-12-21,18987,462921,4101.5637657397265,346,4788,342,73.87869636503852
verdugos,2020-12-22,19291,462921,4167.233718064205,304,4793,342.35714285714283,73.95584621504378
verdugos,2020-12-23,19653,462921,4245.432806029538,362,4889,349.2142857142857,75.43712333514482
verdugos,2020-12-24,19945,462921,4308.51052339384,292,4836,345.42857142857144,74.61933492508903
verdugos,2020-12-26,20830,462921,4499.687851706879,885,5388,384.85714285714283,83.13667836566991
verdugos,2020-12-27,21194,462921,4578.318978832242,364,5434,388.14285714285717,83.84645698571833
verdugos,2020-12-28,21632,462921,4672.935554878694,438,5613,400.92857142857144,86.6084216159067
