date,name,population,doses_distributed,doses_administered,dist_per_100k,admin_per_100k,administered_dose1,administered_dose1_per_100k,administered_dose2,administered_dose2_per_100k,pct_doses_administered,pct_receiving_first_dose,pct_receiving_second_dose
2021-02-01,North Carolina,10488084.0,1423475.0,975743,13572.0,9303.0,818858.0,7808.0,155824.0,1486.0,0.6854654981647026,0.07807508025298043,0.014857241799360111
2021-02-01,North Dakota,762062.0,108050.0,99481,14179.0,13054.0,71587.0,9394.0,26136.0,3430.0,0.9206941230911615,0.0939385509315515,0.03429642207589409
2021-02-01,Nebraska,1934408.0,288375.0,180917,14908.0,9353.0,134193.0,6937.0,45716.0,2363.0,0.6273671434763762,0.06937161136637152,0.023633070169271426
2021-02-01,New Hampshire,1359711.0,217100.0,130515,15967.0,9599.0,100041.0,7358.0,30421.0,2237.0,0.6011745739290649,0.07357519355215925,0.02237313664447813
2021-02-01,New Jersey,8882190.0,1232525.0,810293,13876.0,9123.0,680591.0,7662.0,127552.0,1436.0,0.6574252043569095,0.07662423343792465,0.014360422373311086
2021-02-01,New Mexico,2096829.0,317900.0,275224,15161.0,13126.0,212216.0,10121.0,60099.0,2866.0,0.8657565272098144,0.10120806226926468,0.028661850823314634
2021-02-01,Nevada,3080156.0,368800.0,248754,11973.0,8076.0,211931.0,6881.0,35559.0,1154.0,0.674495661605206,0.0688052812909476,0.011544545146414661
2021-02-01,New York,19453561.0,2932775.0,1927665,15076.0,9909.0,1511266.0,7769.0,344325.0,1770.0,0.657283630691069,0.07768582831698526,0.017699844259876123
2021-02-01,Ohio,11689100.0,1553900.0,1004624,13294.0,8595.0,824597.0,7054.0,179168.0,1533.0,0.6465177939378338,0.07054409663703792,0.015327784003901071
2021-02-01,Oklahoma,3956971.0,594925.0,443581,15035.0,11210.0,360670.0,9115.0,80231.0,2028.0,0.7456082699499937,0.09114800184282372,0.020275862522116033
2021-02-01,Oregon,4217737.0,665325.0,423627,15774.0,10044.0,342827.0,8128.0,79522.0,1885.0,0.6367219028294443,0.08128221366102249,0.018854186498589172
2021-02-01,Pennsylvania,12801989.0,1976925.0,1134185,15442.0,8859.0,900237.0,7032.0,231261.0,1806.0,0.5737116987240285,0.07032008854249133,0.018064458577491355
2021-02-01,Puerto Rico,3193694.0,530950.0,253439,16625.0,7936.0,197187.0,6174.0,54972.0,1721.0,0.47733119879461344,0.06174260902891761,0.01721266971726158
2021-02-01,Rhode Island,1059361.0,173225.0,94240,16352.0,8896.0,68779.0,6492.0,25435.0,2401.0,0.5440323278972434,0.0649249877992488,0.024009756825104946
2021-02-01,Republic of Palau,17907.0,6000.0,3110,33506.0,17368.0,3109.0,17362.0,1.0,6.0,0.5183333333333333,0.17361925503992853,5.584408331937231e-05
2021-02-01,South Carolina,5148714.0,560150.0,462751,10879.0,8988.0,379136.0,7364.0,80038.0,1555.0,0.8261197893421405,0.07363702858616734,0.015545241005812326
2021-02-01,South Dakota,884659.0,130700.0,107685,14774.0,12172.0,77052.0,8710.0,30557.0,3454.0,0.8239097169089518,0.08709796656112695,0.034540992631058975
2021-02-01,Tennessee,6829174.0,998875.0,627911,14627.0,9195.0,447977.0,6560.0,178248.0,2610.0,0.6286181954699036,0.06559753785743341,0.026100960379688672
2021-02-01,Texas,28995881.0,3659550.0,2496232,12621.0,8609.0,1991555.0,6868.0,502794.0,1734.0,0.682114467625801,0.06868406585059443,0.017340187042428543
2021-02-01,Utah,3205958.0,401375.0,323030,12520.0,10076.0,244613.0,7630.0,62607.0,1953.0,0.8048084708813453,0.07629950236403596,0.0195283281939439
2021-02-01,Virginia,8535519.0,1232350.0,870820,14438.0,10202.0,718113.0,8413.0,125933.0,1475.0,0.7066336673834543,0.0841323181402326,0.014753994455404528
2021-02-01,Virgin Islands,104680.0,17075.0,6116,16312.0,5843.0,5026.0,4801.0,1090.0,1041.0,0.35818448023426064,0.04801299197554452,0.010412686282002292
2021-02-01,Vermont,623989.0,99750.0,72428,15986.0,11607.0,53967.0,8649.0,18338.0,2939.0,0.7260952380952381,0.08648710153544373,0.029388338576481318
2021-02-01,Washington,7614893.0,1031400.0,720603,13545.0,9463.0,582420.0,7648.0,126672.0,1663.0,0.6986649214659686,0.07648433142790056,0.016634770836569862
2021-02-01,Wisconsin,5822434.0,795050.0,513385,13655.0,8817.0,429609.0,7379.0,81097.0,1393.0,0.6457266838563612,0.07378512148012326,0.013928367414727243
2021-02-01,West Virginia,1792147.0,305200.0,260325,17030.0,14526.0,192951.0,10766.0,67363.0,3759.0,0.8529652686762779,0.1076647172358071,0.03758787644093928
2021-02-01,Wyoming,578759.0,85750.0,58721,14816.0,10146.0,48155.0,8320.0,9651.0,1668.0,0.6847930029154519,0.0832038897019312,0.01667533463842463
2021-02-13,Alaska,731545.0,271550.0,175138,37120.0,23941.0,122463.0,16740.0,52380.0,7160.0,0.6449567298839992,0.16740323561776788,0.07160188368453069
2021-02-13,Alabama,4903185.0,963600.0,601159,19653.0,12261.0,467032.0,9525.0,133029.0,2713.0,0.6238677874636779,0.09525074008017238,0.027131140269029214
2021-02-13,Arkansas,3017804.0,630700.0,457386,20899.0,15156.0,330146.0,10940.0,124040.0,4110.0,0.7252037418741082,0.10939941758974407,0.04110273563160497
2021-02-13,American Samoa,55689.0,29450.0,15382,52883.0,27621.0,10062.0,18068.0,5308.0,9532.0,0.5223089983022071,0.1806820018316005,0.09531505324211245
2021-02-13,Arizona,7278717.0,1393475.0,1041021,19145.0,14302.0,811080.0,11143.0,226158.0,3107.0,0.747068300471842,0.11143172622317916,0.031071135201437287
2021-02-13,California,39512223.0,8051475.0,5562553,20377.0,14078.0,4345018.0,10997.0,1178577.0,2983.0,0.6908737839961001,0.10996642735084786,0.02982816228790772
2021-02-13,Colorado,5758736.0,1210475.0,885581,21020.0,15378.0,609445.0,10583.0,271661.0,4717.0,0.7315979264338379,0.10582964733927723,0.047173720066347895
2021-02-13,Connecticut,3565287.0,847200.0,654766,23762.0,18365.0,462710.0,12978.0,183146.0,5137.0,0.7728588290840416,0.12978197828113136,0.05136921655956449
2021-02-13,District of Columbia,705749.0,193900.0,116261,27474.0,16473.0,81699.0,11576.0,34388.0,4873.0,0.5995925734914904,0.11576211939372213,0.04872553839962933
2021-02-13,Delaware,973764.0,188075.0,142103,19314.0,14593.0,111918.0,11493.0,29423.0,3022.0,0.7555655988302539,0.11493339248524283,0.030215740158806445
2021-02-13,Florida,21477737.0,4441375.0,3351430,20679.0,15604.0,2304435.0,10729.0,1028266.0,4788.0,0.7545928907151501,0.10729412507472272,0.047875900519686966
2021-02-13,Federated States of Micronesia,103643.0,30000.0,9230,28946.0,8906.0,8434.0,8138.0,767.0,740.0,0.30766666666666664,0.08137549086769005,0.007400403307507502
2021-02-13,Georgia,10617423.0,2020275.0,1328795,19028.0,12515.0,987693.0,9303.0,313961.0,2957.0,0.657729764512257,0.0930256805253026,0.02957035808029877
2021-02-13,Guam,165768.0,51300.0,37750,30947.0,22773.0,27348.0,16498.0,10117.0,6103.0,0.7358674463937622,0.16497755899811786,0.0610310795811013
2021-02-13,Hawaii,1415872.0,310400.0,217780,21923.0,15381.0,159583.0,11271.0,58194.0,4110.0,0.701610824742268,0.11271004723590833,0.04110117298738869
2021-02-13,Iowa,3155070.0,595775.0,432473,18883.0,13707.0,317851.0,10074.0,109660.0,3476.0,0.7258998783097645,0.10074293121864174,0.034756756585432334
2021-02-13,Idaho,1787065.0,328600.0,221585,18388.0,12399.0,163950.0,9174.0,46516.0,2603.0,0.6743304930006087,0.0917426058929026,0.02602927145906836
2021-02-13,Illinois,12671821.0,2561800.0,1772568,20217.0,13988.0,1364527.0,10768.0,375992.0,2967.0,0.6919228667343275,0.10768199771761296,0.029671504987325816
2021-02-13,Indiana,6732219.0,1387975.0,1018783,20617.0,15133.0,749756.0,11137.0,267774.0,3977.0,0.7340067364325726,0.11136833189769971,0.03977499840691457
2021-02-13,Kansas,2913314.0,581975.0,367891,19976.0,12628.0,273430.0,9386.0,91577.0,3143.0,0.6321422741526698,0.0938553139139825,0.03143396146107148
2021-02-13,Kentucky,4467673.0,892100.0,649810,19968.0,14545.0,474397.0,10618.0,172518.0,3861.0,0.7284048873444681,0.10618436040417462,0.03861473299411125
2021-02-13,Louisiana,4648794.0,895150.0,735622,19256.0,15824.0,501286.0,10783.0,232766.0,5007.0,0.8217862928000894,0.10783140745750404,0.05007019024719099
2021-02-13,Massachusetts,6892503.0,1502725.0,1009560,21802.0,14647.0,771430.0,11192.0,235910.0,3423.0,0.6718195278577251,0.11192305610893459,0.03422704349929191
2021-02-13,Maryland,6045680.0,1192675.0,812231,19728.0,13435.0,598423.0,9898.0,212923.0,3522.0,0.6810162030729243,0.09898357174048246,0.03521903243307618
2021-02-13,Maine,1344212.0,299375.0,193246,22271.0,14376.0,141778.0,10547.0,49721.0,3699.0,0.645498121085595,0.10547294623169559,0.036988957099029024
2021-02-13,Marshall Islands,58413.0,21000.0,5730,35951.0,9809.0,5095.0,8722.0,596.0,1020.0,0.27285714285714285,0.08722373444267544,0.010203208189957715
2021-02-13,Michigan,9986857.0,1919675.0,1537856,19222.0,15399.0,1061320.0,10627.0,459336.0,4599.0,0.8011022699154805,0.10627167285963943,0.04599404997988857
2021-02-13,Minnesota,5639632.0,1130550.0,831483,20047.0,14744.0,622541.0,11039.0,205958.0,3652.0,0.7354676927159347,0.11038681247287058,0.036519758736031006
2021-02-13,Missouri,6137428.0,1129875.0,806902,18410.0,13147.0,592128.0,9648.0,205645.0,3351.0,0.7141515654386548,0.09647819901105154,0.03350670671818879
2021-02-13,Northern Mariana Islands,56882.0,29650.0,13394,52125.0,23547.0,8596.0,15112.0,4789.0,8419.0,0.45173693086003375,0.15111986217080975,0.08419183573010794
2021-02-13,Mississippi,2976149.0,613900.0,407723,20627.0,13700.0,303627.0,10202.0,103462.0,3476.0,0.6641521420426779,0.10202009375202653,0.034763716467152685
2021-02-13,Montana,1068778.0,199825.0,167360,18697.0,15659.0,122026.0,11417.0,44935.0,4204.0,0.8375328412360816,0.1141733830599058,0.04204334295803244
2021-02-13,North Carolina,10488084.0,2047050.0,1523425,19518.0,14525.0,1114685.0,10628.0,406851.0,3879.0,0.7442050755965902,0.10628109004466402,0.03879173736594787
2021-02-13,North Dakota,762062.0,155375.0,144179,20389.0,18920.0,96731.0,12693.0,45474.0,5967.0,0.9279420756234915,0.126933241652254,0.059672310126997544
2021-02-13,Nebraska,1934408.0,407500.0,273950,21066.0,14162.0,188607.0,9750.0,83670.0,4325.0,0.6722699386503067,0.09750114763793367,0.04325354320288171
2021-02-13,New Hampshire,1359711.0,311875.0,200675,22937.0,14759.0,141108.0,10378.0,59402.0,4369.0,0.6434468937875751,0.10377793516416356,0.04368722471172183
2021-02-13,New Jersey,8882190.0,1775575.0,1309703,19990.0,14745.0,971241.0,10935.0,332888.0,3748.0,0.7376218971319151,0.1093470191473049,0.03747814446662366
2021-02-13,New Mexico,2096829.0,429950.0,399911,20505.0,19072.0,276820.0,13202.0,118379.0,5646.0,0.9301337364809862,0.13201839539609572,0.056456201244832076
2021-02-13,Nevada,3080156.0,533800.0,411057,17330.0,13345.0,318400.0,10337.0,90476.0,2937.0,0.7700580741850881,0.10337138768296152,0.029373836909559126
2021-02-13,New York,19453561.0,3941225.0,2821335,20260.0,14503.0,1959193.0,10071.0,778565.0,4002.0,0.7158523048037095,0.10071127851605163,0.04002172147299921
2021-02-13,Ohio,11689100.0,2315100.0,1613153,19806.0,13800.0,1200949.0,10274.0,409487.0,3503.0,0.6967962507019135,0.1027409295839714,0.035031525096029636
2021-02-13,Oklahoma,3956971.0,815675.0,660835,20614.0,16701.0,468199.0,11832.0,188852.0,4773.0,0.8101694915254237,0.11832257552557246,0.04772640486877463
2021-02-13,Oregon,4217737.0,841550.0,650929,19953.0,15433.0,466801.0,11068.0,181841.0,4311.0,0.7734882062860199,0.1106757012113368,0.043113404178591504
2021-02-13,Pennsylvania,12801989.0,2682600.0,1678229,20955.0,13109.0,1269266.0,9915.0,403898.0,3155.0,0.6255979273838813,0.09914599989111067,0.031549628733472584
2021-02-13,Puerto Rico,3193694.0,706800.0,370837,22131.0,11612.0,266635.0,8349.0,102807.0,3219.0,0.5246703452178835,0.08348796096307286,0.03219062314673854
2021-02-13,Rhode Island,1059361.0,228650.0,136904,21584.0,12923.0,95258.0,8992.0,41591.0,3926.0,0.5987491799693855,0.08992024437373096,0.039260459843245124
2021-02-13,Republic of Palau,17907.0,9200.0,4212,51377.0,23522.0,3109.0,17362.0,1103.0,6160.0,0.4578260869565217,0.17361925503992853,0.06159602390126766
2021-02-13,South Carolina,5148714.0,891450.0,674843,17314.0,13107.0,512156.0,9947.0,153014.0,2972.0,0.7570172191373605,0.09947260616922983,0.02971887737403942
2021-02-13,South Dakota,884659.0,182025.0,155026,20576.0,17524.0,106251.0,12010.0,48674.0,5502.0,0.8516742205740969,0.12010390444227663,0.05502006988003287
2021-02-13,Tennessee,6829174.0,1357425.0,926787,19877.0,13571.0,634688.0,9294.0,288311.0,4222.0,0.6827537433007348,0.09293774034751494,0.04221755076089729
2021-02-13,Texas,28995881.0,5098825.0,4007986,17585.0,13823.0,2901250.0,10006.0,1103754.0,3807.0,0.7860607100655543,0.1000573150372634,0.038065889427536276
2021-02-13,Utah,3205958.0,579700.0,510267,18082.0,15916.0,307059.0,9578.0,105704.0,3297.0,0.8802259789546317,0.0957776115594777,0.03297111191101069
2021-02-13,Virginia,8535519.0,1596425.0,1330305,18703.0,15586.0,993156.0,11636.0,306484.0,3591.0,0.833302535352428,0.11635566624595411,0.03590689681553049
2021-02-13,Virgin Islands,104680.0,26425.0,12182,25244.0,11637.0,8649.0,8262.0,3533.0,3375.0,0.4610028382213813,0.08262323270920902,0.033750477646159724
2021-02-13,Vermont,623989.0,138025.0,102716,22120.0,16461.0,70351.0,11274.0,32186.0,5158.0,0.7441840246332186,0.11274397465339935,0.05158103748623774
2021-02-13,Washington,7614893.0,1437825.0,1121779,18882.0,14731.0,844801.0,11094.0,263257.0,3457.0,0.7801916088536505,0.11094062648024076,0.03457133278169503
2021-02-13,Wisconsin,5822434.0,1082100.0,916129,18585.0,15734.0,689583.0,11844.0,216092.0,3711.0,0.8466213843452546,0.11843552026523615,0.037113688192944735
2021-02-13,West Virginia,1792147.0,395600.0,376113,22074.0,20987.0,242233.0,13516.0,133868.0,7470.0,0.9507406471183013,0.13516357754135125,0.07469699751192285
2021-02-13,Wyoming,578759.0,122000.0,89138,21080.0,15402.0,65857.0,11379.0,23032.0,3980.0,0.730639344262295,0.11379002313570934,0.039795493461008816
2021-01-27,Alaska,731545.0,170575.0,101597,23317.0,13888.0,83363.0,11395.0,18097.0,2474.0,0.5956148321852558,0.113954712287009,0.024738054391732565
2021-01-27,Alabama,4903185.0,634000.0,266444,12930.0,5434.0,232633.0,4745.0,33595.0,685.0,0.42025867507886433,0.04744528301501983,0.00685166886421785
2021-01-27,Arkansas,3017804.0,406175.0,252824,13459.0,8378.0,209445.0,6940.0,40910.0,1356.0,0.622450914014895,0.06940311564303049,0.013556215049088676
2021-01-27,American Samoa,55689.0,18450.0,9085,33130.0,16314.0,8133.0,14604.0,950.0,1706.0,0.4924119241192412,0.14604320422345526,0.017059024223814397
2021-01-27,Arizona,7278717.0,990000.0,458258,13601.0,6296.0,389059.0,5345.0,68846.0,946.0,0.4628868686868687,0.05345159043825993,0.009458535068749066
2021-01-27,California,39512223.0,5452575.0,2579666,13800.0,6529.0,2156029.0,5457.0,417606.0,1057.0,0.47310967753767713,0.05456612754994828,0.010569033283700591
2021-01-27,Colorado,5758736.0,775050.0,474527,13459.0,8240.0,381679.0,6628.0,90200.0,1566.0,0.6122534030062576,0.06627825967365061,0.01566315941553841
2021-01-27,Connecticut,3565287.0,543975.0,360991,15258.0,10125.0,302710.0,8490.0,51939.0,1457.0,0.6636168941587389,0.08490480570007408,0.01456797166679709
2021-01-27,District of Columbia,705749.0,107575.0,68086,15243.0,9647.0,53590.0,7593.0,14434.0,2045.0,0.6329165698349989,0.07593351177259904,0.020452030396075658
2021-01-27,Delaware,973764.0,140850.0,77449,14464.0,7954.0,64952.0,6670.0,12352.0,1268.0,0.5498686545970891,0.0667019935015055,0.012684798370036271
2021-01-27,Florida,21477737.0,3095850.0,1632491,14414.0,7601.0,1451507.0,6758.0,176671.0,823.0,0.5273159229290825,0.06758193379498036,0.008225773506771221
2021-01-27,Federated States of Micronesia,103643.0,19400.0,3241,18718.0,3127.0,3210.0,3097.0,4.0,4.0,0.1670618556701031,0.03097170093494013,3.859401985662322e-05
2021-01-27,Georgia,10617423.0,1412450.0,712866,13303.0,6714.0,622905.0,5867.0,75360.0,710.0,0.5047017593543134,0.05866819095368057,0.007097767509121564
2021-01-27,Guam,165768.0,34300.0,18263,20692.0,11017.0,14269.0,8608.0,3869.0,2334.0,0.5324489795918367,0.08607813329472516,0.02333984846291202
2021-01-27,Hawaii,1415872.0,217425.0,97692,15356.0,6900.0,79147.0,5590.0,18544.0,1310.0,0.4493135563987582,0.055899827103014964,0.013097229128056774
2021-01-27,Iowa,3155070.0,362875.0,204196,11501.0,6472.0,165466.0,5244.0,36067.0,1143.0,0.5627171891147089,0.0524444782524635,0.011431442091617618
2021-01-27,Idaho,1787065.0,203225.0,96991,11372.0,5427.0,80857.0,4525.0,15443.0,864.0,0.4772591954729979,0.04524569615542803,0.008641543536469015
2021-01-27,Illinois,12671821.0,1591000.0,766659,12555.0,6050.0,611024.0,4822.0,147925.0,1167.0,0.48187240729101194,0.048219115468881704,0.011673539264798643
2021-01-27,Indiana,6732219.0,920975.0,524180,13680.0,7786.0,432791.0,6429.0,91255.0,1355.0,0.5691576861478325,0.06428653019160548,0.013554966052055051
2021-01-27,Kansas,2913314.0,392875.0,168392,13486.0,5780.0,140685.0,4829.0,26457.0,908.0,0.42861469933184854,0.04829036622897497,0.009081410380068884
2021-01-27,Kentucky,4467673.0,585500.0,323268,13105.0,7236.0,285291.0,6386.0,36054.0,807.0,0.5521229718189582,0.06385673257644416,0.008069972891928304
2021-01-27,Louisiana,4648794.0,620325.0,358746,13344.0,7717.0,311135.0,6693.0,46954.0,1010.0,0.5783194293313989,0.06692811081755827,0.010100253958338442
2021-01-27,Massachusetts,6892503.0,956800.0,464275,13882.0,6736.0,390470.0,5665.0,73152.0,1061.0,0.4852372491638796,0.05665140805887208,0.010613270679751608
2021-01-27,Maryland,6045680.0,820425.0,389253,13570.0,6439.0,340191.0,5627.0,48629.0,804.0,0.474452875034281,0.05627009699487899,0.008043594765187704
2021-01-27,Maine,1344212.0,204325.0,109183,15200.0,8122.0,86103.0,6405.0,21707.0,1615.0,0.5343594763244831,0.06405462828779984,0.0161484944339137
2021-01-27,Marshall Islands,58413.0,13600.0,3538,23282.0,6057.0,3487.0,5970.0,20.0,34.0,0.2601470588235294,0.059695615701984145,0.00034238953657576225
2021-01-27,Michigan,9986857.0,1352100.0,772031,13539.0,7730.0,629437.0,6303.0,131282.0,1315.0,0.5709866134161674,0.06302653577597035,0.013145477100553258
2021-01-27,Minnesota,5639632.0,787875.0,375395,13970.0,6656.0,298902.0,5300.0,75844.0,1345.0,0.47646517531334287,0.05300026668406733,0.013448395214439524
2021-01-27,Missouri,6137428.0,750175.0,358150,12223.0,5836.0,276990.0,4513.0,79526.0,1296.0,0.4774219348818609,0.045131283006497186,0.012957545082402596
2021-01-27,Northern Mariana Islands,56882.0,18650.0,9026,32787.0,15868.0,5966.0,10488.0,3056.0,5373.0,0.48396782841823055,0.1048837945219929,0.053725255792693646
2021-01-27,Mississippi,2976149.0,396550.0,190239,13324.0,6392.0,172522.0,5797.0,17499.0,588.0,0.4797352162400706,0.057968199844833035,0.005879745940139422
2021-01-27,Montana,1068778.0,133025.0,81169,12446.0,7595.0,65746.0,6152.0,15397.0,1441.0,0.6101785378688217,0.06151511352217205,0.014406172282737856
2021-01-27,North Carolina,10488084.0,1397275.0,716748,13323.0,6834.0,627980.0,5988.0,88145.0,840.0,0.512961299672577,0.05987556926508216,0.008404299584175719
2021-01-27,North Dakota,762062.0,96425.0,77230,12653.0,10134.0,58673.0,7699.0,16952.0,2224.0,0.8009333679025149,0.07699242318866444,0.022244909206862434
2021-01-27,Nebraska,1934408.0,284275.0,139573,14696.0,7215.0,114154.0,5901.0,24598.0,1272.0,0.4909788057338844,0.059012369675890505,0.012716035086703529
2021-01-27,New Hampshire,1359711.0,190875.0,103080,14038.0,7581.0,84813.0,6238.0,18224.0,1340.0,0.5400392927308448,0.06237575484790518,0.01340284810522236
2021-01-27,New Jersey,8882190.0,1207100.0,611862,13590.0,6889.0,530412.0,5972.0,79648.0,897.0,0.5068859249440808,0.05971635373708511,0.008967157874353059
2021-01-27,New Mexico,2096829.0,303625.0,217075,14480.0,10353.0,176038.0,8395.0,38292.0,1826.0,0.7149444215726637,0.08395439017678599,0.018261861124583837
2021-01-27,Nevada,3080156.0,338525.0,174367,10991.0,5661.0,149464.0,4852.0,23852.0,774.0,0.5150786500258474,0.048524814976903766,0.007743763627556527
2021-01-27,New York,19453561.0,2744450.0,1518697,14108.0,7807.0,1286705.0,6614.0,212802.0,1094.0,0.5533702563355135,0.06614238904640647,0.010938974103507321
2021-01-27,Ohio,11689100.0,1507000.0,746249,12892.0,6384.0,657075.0,5621.0,88834.0,760.0,0.49518845388188454,0.05621262543737328,0.007599729662677195
2021-01-27,Oklahoma,3956971.0,569575.0,345144,14394.0,8722.0,296308.0,7488.0,46596.0,1178.0,0.60596760742659,0.07488253009688471,0.01177567386771346
2021-01-27,Oregon,4217737.0,599900.0,325488,14223.0,7717.0,276200.0,6549.0,48261.0,1144.0,0.5425704284047341,0.06548535387578694,0.011442391974653706
2021-01-27,Pennsylvania,12801989.0,1817925.0,851980,14200.0,6655.0,693731.0,5419.0,156798.0,1225.0,0.46865519754665347,0.054189313863650404,0.012247940534865324
2021-01-27,Puerto Rico,3193694.0,506425.0,199762,15857.0,6255.0,156071.0,4887.0,42437.0,1329.0,0.39445525003702425,0.04886848896606876,0.013287747667747755
2021-01-27,Rhode Island,1059361.0,151675.0,76284,14318.0,7201.0,59853.0,5650.0,16410.0,1549.0,0.5029437942970166,0.05649915373512901,0.015490470198544217
2021-01-27,Republic of Palau,17907.0,6000.0,3046,33506.0,17010.0,3046.0,17010.0,0.0,0.0,0.5076666666666667,0.17010107779080808,0.0
2021-01-27,South Carolina,5148714.0,548250.0,326985,10648.0,6351.0,275291.0,5347.0,49869.0,969.0,0.5964158686730506,0.053467914512245196,0.009685719579685335
2021-01-27,South Dakota,884659.0,122825.0,86986,13884.0,9833.0,65031.0,7351.0,21895.0,2475.0,0.7082108691227356,0.07350968000099474,0.024749649299899736
2021-01-27,Tennessee,6829174.0,886225.0,487632,12977.0,7140.0,374108.0,5478.0,112362.0,1645.0,0.5502349854720867,0.0547808563671097,0.016453234315013793
2021-01-27,Texas,28995881.0,3505450.0,1974374,12089.0,6809.0,1648575.0,5686.0,324212.0,1118.0,0.563229827839507,0.05685548923310866,0.011181312269835843
2021-01-27,Utah,3205958.0,394250.0,239807,12297.0,7480.0,201134.0,6274.0,30065.0,938.0,0.6082612555485098,0.06273756549524355,0.009377852111599715
2021-01-27,Virginia,8535519.0,1179550.0,629019,13819.0,7369.0,524196.0,6141.0,79443.0,931.0,0.5332703149506167,0.061413488740403484,0.009307342646651012
2021-01-27,Virgin Islands,104680.0,16875.0,4174,16121.0,3987.0,3538.0,3380.0,636.0,608.0,0.24734814814814815,0.03379824226213221,0.00607565915170042
2021-01-27,Vermont,623989.0,96825.0,55377,15517.0,8875.0,44498.0,7131.0,10806.0,1732.0,0.5719287374128582,0.07131215454118582,0.017317612970741473
2021-01-27,Washington,7614893.0,981050.0,534445,12883.0,7018.0,441895.0,5803.0,81786.0,1074.0,0.5447683604301514,0.058030362343896365,0.010740269101614429
2021-01-27,Wisconsin,5822434.0,790400.0,335519,13575.0,5763.0,281166.0,4829.0,52332.0,899.0,0.42449266194331986,0.048290113722199345,0.008987993680993206
2021-01-27,West Virginia,1792147.0,278400.0,214926,15534.0,11993.0,169671.0,9467.0,45244.0,2525.0,0.7720043103448276,0.09467471139365242,0.0252456969210673
2021-01-27,Wyoming,578759.0,82825.0,43425,14311.0,7503.0,37963.0,6559.0,5419.0,936.0,0.524298219136734,0.06559379638156815,0.00936313733350151
2021-02-10,Alaska,731545.0,260300.0,156255,35582.0,21360.0,112448.0,15371.0,43552.0,5953.0,0.6002881290818287,0.15371303200760036,0.059534273352972136
2021-02-10,Alabama,4903185.0,861175.0,515802,17564.0,10520.0,412462.0,8412.0,102520.0,2091.0,0.5989514326356432,0.08412123956163188,0.020908858221747702
2021-02-10,Arkansas,3017804.0,581875.0,418054,19281.0,13853.0,311339.0,10317.0,103669.0,3435.0,0.7184601503759398,0.10316740252183376,0.03435246291674343
2021-02-10,American Samoa,55689.0,29450.0,13318,52883.0,23915.0,9818.0,17630.0,3494.0,6274.0,0.45222410865874363,0.1763005261362208,0.06274129540842896
2021-02-10,Arizona,7278717.0,1370175.0,897757,18824.0,12334.0,719051.0,9879.0,177565.0,2440.0,0.6552133851515317,0.0987881518130187,0.024395096003869913
2021-02-10,California,39512223.0,7607100.0,4957297,19253.0,12546.0,3994969.0,10111.0,928615.0,2350.0,0.6516671267631555,0.10110716878673215,0.023501967985957155
2021-02-10,Colorado,5758736.0,1110575.0,787041,19285.0,13667.0,557204.0,9676.0,225626.0,3918.0,0.7086788375391126,0.09675803856957499,0.039179778340246885
2021-02-10,Connecticut,3565287.0,801325.0,574750,22476.0,16121.0,423296.0,11873.0,142918.0,4009.0,0.7172495554238293,0.11872704778044517,0.04008597344337216
2021-02-10,District of Columbia,705749.0,179725.0,108475,25466.0,15370.0,75351.0,10677.0,26957.0,3820.0,0.6035609959660593,0.10676742014512242,0.03819629925086681
2021-02-10,Delaware,973764.0,183250.0,130116,18819.0,13362.0,103319.0,10610.0,26054.0,2676.0,0.7100463847203274,0.10610271071840816,0.02675596961892204
2021-02-10,Florida,21477737.0,4258875.0,2835535,19829.0,13202.0,2064585.0,9613.0,756678.0,3523.0,0.6657943705790849,0.09612674743153807,0.03523080667204371
2021-02-10,Federated States of Micronesia,103643.0,30000.0,8017,28946.0,7735.0,7744.0,7472.0,246.0,237.0,0.2672333333333333,0.07471802244242255,0.002373532221182328
2021-02-10,Georgia,10617423.0,1914800.0,1223850,18035.0,11527.0,946505.0,8915.0,251946.0,2373.0,0.6391529141424692,0.08914639644667072,0.023729486900917484
2021-02-10,Guam,165768.0,51300.0,32443,30947.0,19571.0,25308.0,15267.0,6873.0,4146.0,0.6324171539961013,0.1526712031272622,0.041461560735485736
2021-02-10,Hawaii,1415872.0,296250.0,194035,20924.0,13704.0,142259.0,10047.0,42472.0,3000.0,0.6549704641350211,0.10047447791890793,0.029997061881300004
2021-02-10,Iowa,3155070.0,540375.0,368759,17127.0,11688.0,268974.0,8525.0,95650.0,3032.0,0.682413139023826,0.08525135733913985,0.030316284583226362
2021-02-10,Idaho,1787065.0,310025.0,205379,17348.0,11493.0,155238.0,8687.0,39608.0,2216.0,0.6624594790742682,0.08686757336750482,0.022163715365697386
2021-02-10,Illinois,12671821.0,2327100.0,1539781,18364.0,12151.0,1198096.0,9455.0,314687.0,2483.0,0.6616737570366551,0.09454805272265131,0.024833605209543284
2021-02-10,Indiana,6732219.0,1291675.0,795702,19186.0,11819.0,617918.0,9179.0,177231.0,2633.0,0.6160233804943194,0.09178518999456198,0.026325792431886128
2021-02-10,Kansas,2913314.0,553750.0,319662,19008.0,10972.0,241127.0,8277.0,76561.0,2628.0,0.5772677200902935,0.08276725406186906,0.02627969384693857
